-13.5+16.5i
-0.5+36.5i
51.5+119.5i
112.5+21.5i
38.5-40.5i
-55.5-31.5i
-126.5+7.5i
-59.5+117.5i
-84.5+90.5i
20.5+127.5i
37.5+75.5i
3.5+104.5i
51.5-19.5i
18.5-66.5i
-46.5-101.5i
14.5-13.5i
93.5-41.5i
18.5-40.5i
76.5+20.5i
28.5+42.5i
24.5-16.5i
-52.5+9.5i
7.5+12.5i
46.5-71.5i
48.5-118.5i
-19.5-79.5i
28.5-42.5i
8.5-2.5i
18.5+89.5i
92.5+18.5i
116.5+107.5i
127.5+111.5i
91.5+41.5i
-31.5+60.5i
-42.5+98.5i
-88.5+40.5i
-87.5-117.5i
-69.5-63.5i
-15.5-66.5i
37.5-48.5i
111.5+66.5i
83.5-37.5i
-11.5+33.5i
-28.5+6.5i
-115.5+45.5i
22.5-1.5i
-22.5+39.5i
39.5+29.5i
-39.5+50.5i
-45.5+33.5i
-10.5+20.5i
-17.5+57.5i
95.5+75.5i
11.5-62.5i
17.5+19.5i
15.5-15.5i
-93.5-0.5i
-33.5+29.5i
-127.5-48.5i
-117.5+54.5i
-18.5+35.5i
-2.5+42.5i
106.5-62.5i
-3.5-127.5i
-89.5-85.5i
-22.5-12.5i
2.5-47.5i
-29.5+6.5i
22.5+5.5i
-123.5-59.5i
-127.5+53.5i
-70.5-46.5i
-127.5+6.5i
21.5+62.5i
29.5-19.5i
40.5+7.5i
-27.5+31.5i
-6.5-41.5i
-45.5-12.5i
49.5+69.5i
127.5-22.5i
121.5-41.5i
25.5-18.5i
-22.5-11.5i
-93.5-31.5i
-95.5+35.5i
-34.5-71.5i
35.5-55.5i
60.5-127.5i
57.5-127.5i
-67.5-3.5i
70.5+127.5i
127.5+6.5i
31.5+35.5i
15.5-11.5i
-88.5-106.5i
-127.5-78.5i
-127.5-63.5i
10.5+42.5i
27.5+18.5i
127.5+106.5i
87.5+21.5i
-127.5-18.5i
62.5-81.5i
1.5-53.5i
-31.5-6.5i
-44.5+16.5i
18.5-29.5i
8.5-72.5i
127.5-114.5i
127.5-120.5i
51.5-58.5i
100.5-91.5i
-11.5-124.5i
23.5+22.5i
108.5-6.5i
31.5-27.5i
118.5+52.5i
-19.5-67.5i
-10.5-34.5i
-77.5-127.5i
-118.5-54.5i
-127.5+30.5i
28.5+127.5i
127.5+105.5i
-34.5+85.5i
-16.5+82.5i
-87.5-54.5i
-79.5-56.5i
60.5-119.5i
34.5-122.5i
58.5-26.5i
13.5-5.5i
-109.5+15.5i
-59.5+127.5i
-10.5+84.5i
98.5-21.5i
127.5-122.5i
-19.5-127.5i
38.5-99.5i
-30.5+11.5i
21.5+45.5i
13.5-45.5i
-26.5-15.5i
8.5+16.5i
-47.5+20.5i
-3.5+69.5i
75.5+46.5i
26.5+43.5i
55.5+85.5i
61.5+45.5i
124.5+30.5i
88.5-59.5i
-49.5-91.5i
-35.5-127.5i
-50.5-114.5i
-12.5+17.5i
127.5-60.5i
60.5-24.5i
79.5+95.5i
-26.5+58.5i
-10.5+127.5i
11.5+123.5i
1.5+48.5i
22.5-40.5i
-42.5-0.5i
-34.5-79.5i
-92.5+69.5i
23.5-33.5i
-61.5-97.5i
0.5-96.5i
-64.5-127.5i
-21.5-90.5i
51.5-64.5i
31.5+95.5i
101.5+127.5i
27.5+127.5i
-6.5+127.5i
-127.5+106.5i
-97.5+90.5i
-58.5+22.5i
84.5-103.5i
24.5-127.5i
55.5-26.5i
43.5-42.5i
-56.5+46.5i
-21.5+39.5i
-113.5+29.5i
-63.5+84.5i
-45.5-68.5i
-110.5-13.5i
-46.5+68.5i
-109.5+30.5i
-70.5+99.5i
-27.5-8.5i
-54.5-16.5i
82.5-40.5i
46.5+7.5i
87.5-18.5i
-8.5+47.5i
-40.5+97.5i
-86.5+53.5i
-87.5+2.5i
39.5-22.5i
123.5-60.5i
127.5-116.5i
115.5-85.5i
-29.5-14.5i
-94.5+29.5i
-127.5+127.5i
-15.5+127.5i
34.5-0.5i
-4.5-49.5i
-0.5-55.5i
33.5-47.5i
115.5-68.5i
46.5-68.5i
58.5+41.5i
37.5+62.5i
31.5+108.5i
-87.5+14.5i
-127.5+46.5i
-102.5+10.5i
-103.5-58.5i
18.5-15.5i
22.5-12.5i
39.5+25.5i
-34.5+11.5i
-102.5-29.5i
-127.5-65.5i
-116.5-69.5i
-55.5+105.5i
-109.5+127.5i
-38.5-32.5i
57.5-42.5i
-63.5+66.5i
-127.5+0.5i
-98.5-127.5i
127.5-71.5i
-7.5+127.5i
-127.5+56.5i
-77.5+39.5i
33.5-127.5i
127.5-21.5i
58.5+127.5i
-127.5-40.5i
-52.5-46.5i
17.5+53.5i
-71.5+119.5i
-23.5+5.5i
-19.5-127.5i
-0.5-45.5i
52.5+84.5i
-18.5+18.5i
-23.5-19.5i
3.5+32.5i
42.5+83.5i
16.5+70.5i
-4.5+21.5i
51.5+20.5i
73.5-21.5i
22.5-27.5i
-6.5-30.5i
-0.5-64.5i
26.5-90.5i
67.5+62.5i
25.5+93.5i
41.5+5.5i
70.5+90.5i
-58.5+48.5i
51.5+38.5i
-35.5+81.5i
-83.5-38.5i
91.5-102.5i
-17.5-62.5i
4.5-61.5i
108.5-101.5i
70.5-59.5i
36.5+43.5i
-67.5-37.5i
-13.5-60.5i
56.5-43.5i
22.5-19.5i
97.5+40.5i
88.5+38.5i
-60.5-33.5i
-38.5-82.5i
-124.5-80.5i
-41.5-10.5i
58.5-2.5i
-47.5+13.5i
16.5-53.5i
127.5+16.5i
88.5+66.5i
33.5+4.5i
12.5+1.5i
50.5-21.5i
87.5-72.5i
10.5+31.5i
-11.5+80.5i
-57.5-127.5i
15.5-55.5i
45.5-15.5i
-90.5+9.5i
-92.5-38.5i
4.5-127.5i
56.5+52.5i
-56.5+127.5i
-107.5-11.5i
54.5-109.5i
98.5+36.5i
-16.5+45.5i
0.5-38.5i
124.5-57.5i
119.5-62.5i
-19.5+50.5i
49.5-11.5i
29.5-26.5i
-87.5+17.5i
-30.5-40.5i
46.5-66.5i
102.5+7.5i
118.5+84.5i
-57.5+84.5i
38.5+53.5i
127.5-60.5i
10.5+2.5i
-12.5-127.5i
37.5-127.5i
10.5+90.5i
-58.5-45.5i
49.5-106.5i
22.5+32.5i
-92.5+19.5i
-26.5+35.5i
-9.5+69.5i
-57.5+127.5i
-69.5-0.5i
31.5-33.5i
72.5+121.5i
-94.5+42.5i
-54.5-73.5i
94.5-70.5i
12.5+118.5i
-53.5+89.5i
-27.5-127.5i
0.5+16.5i
1.5+78.5i
-89.5-18.5i
34.5+21.5i
16.5-32.5i
60.5-86.5i
127.5+108.5i
-24.5+27.5i
-48.5+17.5i
51.5+22.5i
127.5+76.5i
-113.5+127.5i
-127.5-127.5i
53.5-59.5i
47.5+41.5i
15.5-82.5i
72.5+22.5i
-53.5+79.5i
-103.5-1.5i
-6.5-19.5i
-33.5+13.5i
48.5-50.5i
76.5+50.5i
17.5+80.5i
26.5-20.5i
-1.5-31.5i
0.5-44.5i
17.5-31.5i
23.5-4.5i
-36.5+14.5i
-60.5+0.5i
13.5-24.5i
78.5+38.5i
48.5-9.5i
13.5+32.5i
8.5+68.5i
-37.5-69.5i
36.5-97.5i
48.5-18.5i
-31.5+12.5i
-6.5+17.5i
-34.5+127.5i
-1.5+31.5i
63.5+8.5i
59.5+52.5i
-89.5-7.5i
-8.5-20.5i
-64.5-14.5i
-11.5-127.5i
9.5-127.5i
30.5+20.5i
-10.5+5.5i
-12.5+7.5i
-16.5-53.5i
4.5-2.5i
37.5-54.5i
24.5+34.5i
7.5-2.5i
-44.5+12.5i
-26.5+62.5i
-121.5+7.5i
-67.5-39.5i
-55.5-51.5i
-8.5-37.5i
48.5-2.5i
60.5+86.5i
4.5+80.5i
-33.5+7.5i
-37.5-39.5i
95.5+22.5i
50.5-28.5i
39.5+35.5i
48.5+74.5i
-58.5+16.5i
15.5-39.5i
68.5+37.5i
-42.5+26.5i
51.5-25.5i
75.5+20.5i
-48.5-13.5i
53.5-34.5i
54.5+0.5i
-57.5-14.5i
67.5-6.5i
23.5+78.5i
-69.5-11.5i
-36.5-8.5i
-13.5+58.5i
37.5-24.5i
127.5+4.5i
-27.5+36.5i
-47.5-31.5i
38.5-2.5i
-62.5+15.5i
-15.5-45.5i
18.5+44.5i
0.5-27.5i
63.5+1.5i
2.5-0.5i
18.5-39.5i
-67.5+29.5i
-22.5+18.5i
-58.5+28.5i
44.5+26.5i
-14.5-69.5i
6.5-6.5i
-25.5-12.5i
11.5+47.5i
-21.5+39.5i
-117.5-19.5i
-88.5+21.5i
