-32.5-15.5i
-30.5+1.5i
51.5+15.5i
8.5-51.5i
-12.5-14.5i
-15.5+33.5i
-21.5+3.5i
21.5+16.5i
6.5+28.5i
-32.5+2.5i
44.5+22.5i
26.5-29.5i
-63.5-47.5i
-14.5+27.5i
16.5+29.5i
-12.5-35.5i
23.5-14.5i
1.5+64.5i
80.5+64.5i
58.5-42.5i
-61.5+43.5i
-41.5+45.5i
-11.5+25.5i
39.5+8.5i
44.5-61.5i
-3.5-12.5i
1.5+37.5i
51.5+5.5i
57.5-23.5i
-26.5+2.5i
3.5+29.5i
70.5+0.5i
5.5-44.5i
-24.5-1.5i
18.5+9.5i
-36.5+5.5i
-73.5+32.5i
13.5+38.5i
18.5+18.5i
1.5-11.5i
-44.5-39.5i
-23.5+72.5i
35.5+30.5i
-5.5-14.5i
-29.5+27.5i
12.5+29.5i
54.5-19.5i
5.5-25.5i
-29.5+41.5i
30.5-10.5i
13.5-41.5i
30.5+25.5i
13.5+11.5i
22.5-21.5i
-4.5-18.5i
36.5+41.5i
8.5-79.5i
-65.5-41.5i
7.5+73.5i
41.5+8.5i
-18.5-37.5i
25.5+18.5i
-20.5-13.5i
12.5+35.5i
88.5-0.5i
-49.5-3.5i
-0.5+31.5i
44.5-33.5i
-71.5+50.5i
21.5+43.5i
19.5-10.5i
-18.5+32.5i
21.5-54.5i
-0.5-55.5i
-47.5+11.5i
11.5+18.5i
29.5-83.5i
-48.5-23.5i
-26.5-7.5i
1.5-38.5i
80.5-15.5i
-30.5-35.5i
-66.5-15.5i
18.5+34.5i
-2.5+59.5i
16.5+6.5i
-3.5-4.5i
0.5+24.5i
-23.5+5.5i
12.5+2.5i
-25.5-45.5i
0.5+25.5i
35.5-41.5i
-43.5-44.5i
15.5+6.5i
26.5+28.5i
10.5+31.5i
5.5-0.5i
-31.5+25.5i
37.5+31.5i
34.5-52.5i
-63.5-17.5i
-13.5+24.5i
80.5+3.5i
-12.5-58.5i
-18.5-55.5i
24.5-9.5i
4.5+27.5i
29.5-27.5i
24.5-23.5i
-28.5-13.5i
-3.5-36.5i
16.5+36.5i
-8.5+50.5i
-41.5-71.5i
-7.5-34.5i
0.5+32.5i
-1.5-10.5i
34.5-0.5i
-28.5+36.5i
-46.5+39.5i
45.5+32.5i
39.5-0.5i
-40.5-50.5i
-11.5-14.5i
20.5+19.5i
18.5+20.5i
-7.5-7.5i
-64.5-25.5i
-67.5+3.5i
-5.5+73.5i
16.5+24.5i
-12.5-38.5i
12.5+19.5i
36.5-5.5i
18.5-43.5i
11.5+38.5i
-3.5+29.5i
-40.5-19.5i
37.5+27.5i
47.5-27.5i
-57.5-19.5i
47.5+13.5i
20.5-14.5i
-25.5+32.5i
29.5-10.5i
-6.5-33.5i
-16.5+45.5i
3.5+13.5i
-7.5-16.5i
-14.5-4.5i
-33.5+73.5i
69.5+16.5i
28.5-63.5i
6.5+2.5i
36.5+48.5i
29.5-0.5i
-15.5-27.5i
-5.5+1.5i
0.5+29.5i
-12.5+24.5i
-0.5+25.5i
-5.5-19.5i
5.5+24.5i
43.5+27.5i
-42.5-30.5i
-22.5+3.5i
68.5-29.5i
-34.5-58.5i
-44.5+8.5i
-4.5+10.5i
-0.5-37.5i
21.5-36.5i
3.5-6.5i
32.5+3.5i
1.5-18.5i
-35.5+48.5i
9.5+8.5i
53.5+31.5i
44.5-17.5i
-35.5-37.5i
20.5-3.5i
-4.5-45.5i
-42.5-41.5i
13.5+19.5i
-12.5-0.5i
-10.5-16.5i
40.5+39.5i
50.5+7.5i
-21.5-91.5i
-21.5+38.5i
59.5+55.5i
-22.5-36.5i
-57.5-0.5i
20.5+28.5i
14.5-17.5i
-105.5+11.5i
-9.5+56.5i
14.5+37.5i
25.5+28.5i
81.5-38.5i
23.5+20.5i
69.5+50.5i
22.5-38.5i
-61.5-16.5i
-67.5-85.5i
-60.5-45.5i
-27.5+24.5i
45.5+52.5i
71.5+58.5i
20.5+15.5i
-1.5-68.5i
-7.5+5.5i
-29.5+47.5i
-31.5+16.5i
-48.5-25.5i
-44.5+10.5i
-21.5-28.5i
-60.5-31.5i
-75.5-35.5i
-27.5+22.5i
-9.5-22.5i
-94.5-41.5i
54.5+21.5i
47.5-27.5i
-30.5+32.5i
-0.5+25.5i
-11.5-3.5i
0.5+13.5i
56.5+54.5i
24.5+2.5i
5.5-78.5i
-39.5-43.5i
-49.5+75.5i
67.5-12.5i
-42.5-69.5i
-97.5+37.5i
-44.5+44.5i
-32.5+25.5i
-109.5-29.5i
-99.5-36.5i
-18.5-24.5i
-18.5-94.5i
-10.5-31.5i
28.5+69.5i
22.5+106.5i
54.5+74.5i
34.5-72.5i
-75.5-52.5i
35.5+27.5i
28.5-36.5i
-49.5+16.5i
9.5+29.5i
13.5+15.5i
-10.5+68.5i
23.5+30.5i
-27.5-36.5i
34.5+105.5i
99.5+18.5i
47.5+16.5i
48.5+127.5i
-49.5+119.5i
-5.5+57.5i
44.5+5.5i
-24.5-5.5i
29.5-72.5i
53.5-24.5i
47.5+33.5i
66.5-74.5i
17.5-24.5i
12.5+35.5i
48.5+9.5i
10.5+29.5i
-32.5+112.5i
-10.5+11.5i
35.5+45.5i
82.5+76.5i
-61.5-27.5i
-38.5-20.5i
127.5+96.5i
78.5+110.5i
24.5+27.5i
53.5+50.5i
26.5+11.5i
-47.5-127.5i
40.5-71.5i
77.5+6.5i
-71.5-21.5i
-25.5+76.5i
26.5+44.5i
66.5-4.5i
50.5-19.5i
-11.5+18.5i
-39.5-87.5i
-39.5-23.5i
