-127.5-21.5i
84.5-120.5i
40.5-79.5i
101.5+127.5i
-57.5+36.5i
-120.5-15.5i
30.5-7.5i
48.5-36.5i
24.5+35.5i
127.5-14.5i
127.5-37.5i
76.5+79.5i
29.5-52.5i
-50.5+47.5i
27.5+41.5i
-30.5-61.5i
12.5+20.5i
-36.5+116.5i
3.5+59.5i
-19.5+42.5i
73.5+15.5i
-2.5+122.5i
-76.5+89.5i
-51.5-77.5i
93.5+48.5i
7.5-38.5i
26.5+32.5i
28.5-60.5i
45.5+47.5i
-47.5-63.5i
12.5-36.5i
60.5-11.5i
27.5-6.5i
4.5+127.5i
-59.5+9.5i
28.5-43.5i
96.5-6.5i
28.5+73.5i
78.5+94.5i
-126.5+22.5i
127.5+9.5i
-56.5+62.5i
-63.5-122.5i
87.5+66.5i
-19.5+108.5i
-17.5-124.5i
4.5+32.5i
-110.5+72.5i
-127.5-126.5i
62.5-77.5i
27.5-39.5i
-126.5-55.5i
60.5-106.5i
61.5-27.5i
-6.5+9.5i
-69.5-127.5i
7.5-93.5i
121.5+7.5i
31.5+7.5i
-118.5-127.5i
127.5-103.5i
-84.5+63.5i
-103.5+8.5i
65.5+127.5i
-127.5+99.5i
-14.5-127.5i
69.5-42.5i
92.5+42.5i
-0.5+127.5i
-67.5-54.5i
-2.5+34.5i
13.5+23.5i
-54.5-57.5i
-49.5-1.5i
122.5-28.5i
-29.5+125.5i
-22.5+47.5i
-4.5-13.5i
28.5-14.5i
127.5+0.5i
6.5-16.5i
-34.5+72.5i
-2.5-74.5i
-5.5-116.5i
-70.5-44.5i
-9.5+0.5i
-4.5-51.5i
-17.5+22.5i
-18.5-49.5i
10.5+6.5i
74.5-49.5i
-45.5+14.5i
-27.5-51.5i
-0.5+6.5i
-88.5-3.5i
-127.5-24.5i
33.5-65.5i
-31.5+127.5i
-127.5-58.5i
-27.5-34.5i
47.5+23.5i
42.5+127.5i
-19.5+21.5i
0.5-16.5i
18.5+127.5i
-17.5+12.5i
45.5-1.5i
-34.5+51.5i
-80.5+11.5i
127.5-13.5i
3.5+17.5i
-27.5+79.5i
-92.5-49.5i
9.5+53.5i
-20.5-37.5i
-26.5+37.5i
-52.5-6.5i
17.5-82.5i
-53.5-16.5i
-28.5+29.5i
-50.5-127.5i
65.5+37.5i
-76.5+18.5i
47.5+13.5i
-75.5+40.5i
-112.5+89.5i
-93.5-92.5i
127.5+3.5i
40.5+110.5i
-112.5+99.5i
-39.5-30.5i
43.5-41.5i
-21.5-57.5i
-20.5-26.5i
109.5-70.5i
20.5+45.5i
-20.5-86.5i
-56.5-53.5i
65.5+32.5i
51.5+62.5i
-93.5+82.5i
-44.5-53.5i
31.5-37.5i
14.5-80.5i
-3.5-37.5i
21.5-16.5i
16.5-64.5i
-88.5+18.5i
-71.5-118.5i
68.5-1.5i
-26.5-86.5i
36.5-35.5i
64.5-78.5i
-6.5+36.5i
14.5+2.5i
41.5+41.5i
55.5-109.5i
-33.5+58.5i
-46.5+5.5i
-89.5-120.5i
76.5+21.5i
