38.5-73.5i
-19.5+105.5i
-127.5+15.5i
-26.5-21.5i
6.5-60.5i
22.5-21.5i
81.5+66.5i
-127.5+9.5i
55.5-37.5i
36.5+50.5i
51.5+21.5i
-55.5+20.5i
-92.5-112.5i
95.5-14.5i
-45.5+127.5i
19.5-30.5i
109.5+69.5i
-48.5-14.5i
-47.5+37.5i
-18.5-76.5i
127.5-66.5i
63.5+34.5i
-74.5-33.5i
8.5-66.5i
-5.5-51.5i
22.5+1.5i
-74.5+7.5i
-6.5-1.5i
-26.5+28.5i
34.5-127.5i
55.5+19.5i
-118.5+80.5i
-100.5+13.5i
14.5-3.5i
-33.5+51.5i
16.5+15.5i
-94.5-5.5i
49.5+22.5i
-23.5+50.5i
-97.5-106.5i
92.5-54.5i
31.5+11.5i
-127.5+24.5i
25.5-106.5i
-53.5+68.5i
-60.5-30.5i
-2.5-34.5i
35.5-41.5i
75.5+124.5i
-102.5-80.5i
21.5-127.5i
67.5-1.5i
25.5-34.5i
39.5+127.5i
-120.5+85.5i
9.5+80.5i
9.5+13.5i
-1.5-77.5i
10.5+14.5i
127.5-59.5i
-26.5+93.5i
-42.5-42.5i
66.5+22.5i
-12.5-29.5i
31.5-47.5i
15.5-2.5i
-21.5+56.5i
-127.5+52.5i
26.5-8.5i
92.5-49.5i
20.5+120.5i
29.5-19.5i
102.5+72.5i
-100.5+34.5i
99.5-84.5i
101.5+30.5i
-127.5+59.5i
47.5-127.5i
57.5+119.5i
-127.5-2.5i
103.5-48.5i
-50.5+100.5i
1.5+74.5i
-14.5+4.5i
67.5-19.5i
99.5+58.5i
-87.5-127.5i
29.5-60.5i
112.5-2.5i
-127.5-108.5i
-75.5-102.5i
35.5-47.5i
-3.5+45.5i
-85.5+39.5i
60.5+81.5i
-24.5+6.5i
-52.5-32.5i
11.5-89.5i
21.5+109.5i
-52.5-1.5i
-110.5-2.5i
98.5+49.5i
22.5+48.5i
-29.5-34.5i
18.5+32.5i
-127.5-50.5i
65.5-39.5i
-69.5+127.5i
-68.5-127.5i
37.5+9.5i
21.5+38.5i
-51.5+32.5i
7.5+103.5i
-123.5+3.5i
-14.5-14.5i
1.5-41.5i
127.5-25.5i
-62.5+127.5i
-125.5-107.5i
117.5-11.5i
-34.5+82.5i
-72.5-11.5i
-94.5+26.5i
-79.5+53.5i
27.5-30.5i
91.5+70.5i
-31.5+3.5i
-10.5-67.5i
2.5+43.5i
-127.5-106.5i
-127.5-115.5i
71.5-63.5i
76.5+113.5i
68.5+87.5i
20.5+60.5i
30.5-19.5i
38.5-53.5i
-28.5-16.5i
26.5+127.5i
-127.5-113.5i
29.5-111.5i
127.5+127.5i
-28.5+19.5i
-32.5+22.5i
-107.5-109.5i
-60.5-127.5i
-81.5+27.5i
-109.5+38.5i
23.5+103.5i
-32.5+92.5i
86.5+26.5i
18.5-19.5i
39.5-73.5i
-75.5+39.5i
38.5-68.5i
45.5+88.5i
-31.5+38.5i
-85.5-26.5i
60.5-121.5i
2.5+64.5i
-88.5+6.5i
72.5+40.5i
23.5+63.5i
89.5-81.5i
33.5-12.5i
-91.5+52.5i
-127.5-0.5i
-12.5+33.5i
10.5+83.5i
48.5-53.5i
127.5+22.5i
-35.5-32.5i
55.5-51.5i
-76.5+13.5i
-110.5-17.5i
52.5+11.5i
23.5-64.5i
58.5+22.5i
92.5+25.5i
-127.5+26.5i
87.5-127.5i
127.5+47.5i
-100.5+53.5i
-4.5-52.5i
-89.5+27.5i
-83.5-41.5i
35.5-75.5i
-127.5+45.5i
-0.5-73.5i
95.5+67.5i
34.5+113.5i
5.5+52.5i
-29.5-12.5i
-65.5+54.5i
-23.5+25.5i
63.5-75.5i
108.5-1.5i
46.5+17.5i
-68.5+30.5i
-59.5-88.5i
84.5-7.5i
30.5-23.5i
-50.5+65.5i
-81.5-58.5i
95.5+85.5i
-127.5-1.5i
44.5-29.5i
-57.5-43.5i
27.5-51.5i
-0.5+127.5i
-127.5-127.5i
105.5-17.5i
3.5+43.5i
95.5+25.5i
-73.5+29.5i
40.5-45.5i
-19.5+56.5i
-53.5+50.5i
31.5-48.5i
40.5+46.5i
41.5+25.5i
22.5-21.5i
-75.5-73.5i
35.5-48.5i
-72.5+127.5i
-127.5+68.5i
42.5-33.5i
91.5+96.5i
-81.5-4.5i
-28.5-89.5i
75.5+62.5i
-69.5+79.5i
