10.5-20.5i
-17.5+9.5i
5.5-0.5i
11.5+6.5i
7.5-26.5i
-41.5+10.5i
48.5+6.5i
38.5-56.5i
-54.5-7.5i
0.5+28.5i
24.5-7.5i
-19.5-18.5i
-4.5+21.5i
21.5-15.5i
-68.5-18.5i
-3.5+27.5i
9.5-10.5i
-3.5+0.5i
0.5+10.5i
14.5-4.5i
-16.5-5.5i
7.5+21.5i
10.5+28.5i
8.5-3.5i
-18.5-4.5i
2.5+21.5i
22.5-6.5i
-15.5-15.5i
15.5+5.5i
45.5-19.5i
-26.5+7.5i
18.5+15.5i
16.5-9.5i
2.5-12.5i
-12.5-7.5i
-10.5+8.5i
39.5+5.5i
28.5+4.5i
-4.5-0.5i
19.5-3.5i
-21.5-11.5i
6.5+25.5i
-4.5-12.5i
-7.5+16.5i
12.5-5.5i
-21.5+23.5i
-3.5+4.5i
5.5+13.5i
7.5-0.5i
-7.5-12.5i
6.5+9.5i
-24.5+2.5i
-31.5+52.5i
52.5-17.5i
-34.5-8.5i
17.5+34.5i
25.5-24.5i
-21.5-18.5i
-10.5+27.5i
-14.5+30.5i
2.5-0.5i
15.5-0.5i
-7.5-11.5i
-12.5+10.5i
6.5+10.5i
15.5-6.5i
-22.5-12.5i
-32.5-15.5i
10.5+8.5i
12.5-19.5i
-20.5+3.5i
21.5-7.5i
-34.5-9.5i
0.5+32.5i
20.5-4.5i
53.5-36.5i
-27.5-13.5i
-2.5+14.5i
8.5-6.5i
-14.5-4.5i
3.5+28.5i
18.5-14.5i
15.5+8.5i
15.5+0.5i
-18.5+0.5i
7.5-3.5i
-13.5+8.5i
18.5+19.5i
6.5-24.5i
-8.5-15.5i
33.5+30.5i
7.5-14.5i
-0.5-9.5i
-13.5-6.5i
-4.5+23.5i
7.5+9.5i
21.5-11.5i
-18.5-39.5i
-25.5-23.5i
-8.5+26.5i
19.5-6.5i
-4.5-2.5i
1.5-2.5i
-6.5-1.5i
-1.5+4.5i
-46.5+1.5i
1.5+9.5i
-6.5-6.5i
-6.5+24.5i
38.5-3.5i
-21.5-38.5i
-15.5+30.5i
-12.5+5.5i
-46.5-1.5i
30.5+47.5i
29.5-44.5i
-34.5-7.5i
3.5+18.5i
-2.5-8.5i
20.5+16.5i
18.5+17.5i
-4.5-6.5i
6.5+4.5i
-9.5-14.5i
-23.5+21.5i
36.5+6.5i
16.5-49.5i
-37.5-28.5i
12.5+53.5i
37.5-5.5i
-6.5-19.5i
-2.5+6.5i
7.5-19.5i
-34.5+6.5i
48.5-16.5i
-10.5-32.5i
-15.5+14.5i
22.5+6.5i
-10.5-14.5i
-12.5+15.5i
12.5+17.5i
48.5-15.5i
-2.5-43.5i
-24.5+37.5i
39.5-8.5i
-15.5-11.5i
3.5+10.5i
14.5-0.5i
-6.5+2.5i
50.5-19.5i
-12.5-17.5i
6.5+44.5i
33.5-30.5i
-29.5-12.5i
-3.5+17.5i
13.5-1.5i
-8.5-9.5i
-32.5-9.5i
-7.5+0.5i
-1.5+5.5i
-6.5+3.5i
16.5+17.5i
24.5-19.5i
-23.5-13.5i
-24.5+11.5i
15.5+54.5i
3.5-6.5i
3.5+14.5i
14.5-15.5i
-11.5-3.5i
-6.5-1.5i
-12.5+17.5i
37.5-9.5i
27.5-26.5i
-8.5+11.5i
6.5-25.5i
-31.5+21.5i
43.5+2.5i
-43.5-28.5i
15.5+48.5i
-26.5-38.5i
-4.5+12.5i
5.5-20.5i
-23.5-2.5i
-2.5+25.5i
10.5-4.5i
-5.5+0.5i
29.5-0.5i
-43.5+12.5i
12.5+35.5i
22.5-22.5i
-11.5-4.5i
-10.5-2.5i
-9.5+11.5i
23.5+27.5i
13.5+15.5i
-15.5-11.5i
9.5+18.5i
11.5-22.5i
-30.5+16.5i
34.5+8.5i
-21.5-28.5i
28.5+46.5i
38.5-22.5i
-46.5+7.5i
34.5+26.5i
5.5-22.5i
-22.5-8.5i
-10.5+22.5i
26.5-1.5i
-50.5-18.5i
0.5-0.5i
-19.5-1.5i
15.5+23.5i
-0.5-20.5i
-10.5+17.5i
28.5+16.5i
-7.5+0.5i
-36.5-19.5i
-21.5+34.5i
42.5+13.5i
-1.5-22.5i
7.5-3.5i
-3.5-12.5i
-13.5-4.5i
-15.5+16.5i
64.5-0.5i
5.5-30.5i
-25.5+7.5i
34.5-0.5i
-27.5-39.5i
-22.5+40.5i
26.5+23.5i
2.5-1.5i
-24.5-29.5i
-14.5+19.5i
11.5-11.5i
-12.5-9.5i
11.5+22.5i
0.5-19.5i
-46.5-39.5i
-4.5+30.5i
8.5-7.5i
-5.5+13.5i
20.5-14.5i
-19.5-13.5i
-7.5+16.5i
21.5-4.5i
25.5-27.5i
4.5+28.5i
25.5-17.5i
-29.5-20.5i
-0.5+32.5i
23.5-8.5i
-19.5-12.5i
3.5+5.5i
22.5-42.5i
-25.5+1.5i
4.5+30.5i
30.5-8.5i
15.5-0.5i
1.5-60.5i
-66.5-2.5i
-31.5+83.5i
87.5-32.5i
-123.5-54.5i
58.5+127.5i
61.5-107.5i
-94.5+1.5i
25.5+57.5i
93.5-7.5i
-63.5-61.5i
-54.5+58.5i
34.5+50.5i
96.5-18.5i
-79.5-109.5i
-53.5+127.5i
123.5-7.5i
-27.5-76.5i
-78.5-30.5i
4.5+31.5i
-32.5+14.5i
59.5+59.5i
52.5-70.5i
-63.5-28.5i
20.5+36.5i
-41.5-88.5i
-31.5+74.5i
72.5+11.5i
22.5-21.5i
-23.5-58.5i
-31.5+58.5i
69.5-30.5i
-80.5-9.5i
-52.5+77.5i
92.5+71.5i
49.5-120.5i
-90.5+0.5i
14.5+16.5i
0.5+2.5i
-25.5+17.5i
48.5+5.5i
-70.5-50.5i
-4.5+39.5i
56.5+21.5i
-13.5-121.5i
-112.5+87.5i
121.5+15.5i
-56.5-79.5i
-56.5+88.5i
51.5+28.5i
51.5-61.5i
-72.5-56.5i
-55.5+61.5i
69.5+81.5i
69.5-116.5i
-127.5-63.5i
12.5+107.5i
61.5-5.5i
9.5-59.5i
-39.5-6.5i
-7.5+1.5i
-25.5+16.5i
27.5+28.5i
-7.5+3.5i
-10.5+29.5i
55.5-59.5i
-101.5-24.5i
6.5+69.5i
20.5+10.5i
51.5-15.5i
-59.5-43.5i
4.5+32.5i
44.5-59.5i
-84.5-61.5i
-72.5+119.5i
127.5+27.5i
-32.5-85.5i
4.5+64.5i
18.5-13.5i
-42.5-28.5i
8.5+74.5i
50.5-51.5i
-53.5-13.5i
-43.5+79.5i
127.5+2.5i
-121.5-127.5i
-29.5+101.5i
50.5-36.5i
-39.5-18.5i
-48.5+44.5i
86.5+57.5i
45.5-102.5i
-80.5-10.5i
-72.5+80.5i
114.5+75.5i
26.5-127.5i
-116.5+27.5i
30.5+73.5i
59.5-19.5i
-18.5-18.5i
11.5+12.5i
-70.5-59.5i
-44.5+83.5i
82.5+38.5i
6.5-48.5i
19.5+10.5i
-7.5-73.5i
-69.5+33.5i
12.5+10.5i
66.5+16.5i
7.5-53.5i
-48.5+31.5i
62.5+22.5i
31.5-67.5i
-105.5-46.5i
-9.5+120.5i
98.5-57.5i
-5.5-39.5i
-30.5+5.5i
36.5-12.5i
-77.5-10.5i
46.5+73.5i
61.5-57.5i
-127.5-82.5i
-22.5+127.5i
113.5-90.5i
-119.5-8.5i
61.5+71.5i
48.5-100.5i
-127.5-3.5i
63.5+101.5i
35.5-49.5i
-37.5+45.5i
51.5-15.5i
-37.5-48.5i
-22.5+47.5i
52.5-12.5i
-44.5-15.5i
66.5+38.5i
15.5-28.5i
-16.5+5.5i
-4.5-8.5i
3.5+24.5i
17.5-27.5i
-36.5+3.5i
35.5+17.5i
-19.5-1.5i
-27.5+17.5i
19.5-13.5i
-37.5-4.5i
14.5+32.5i
12.5-24.5i
1.5+4.5i
5.5-16.5i
12.5-18.5i
-1.5-0.5i
5.5+26.5i
30.5-6.5i
-5.5-12.5i
7.5+5.5i
5.5-18.5i
-50.5+47.5i
27.5+3.5i
-33.5-11.5i
20.5+31.5i
5.5-22.5i
-7.5-5.5i
2.5+2.5i
-17.5-23.5i
-46.5-21.5i
11.5+37.5i
23.5-22.5i
-21.5-8.5i
3.5+7.5i
10.5-2.5i
-9.5-24.5i
-50.5-32.5i
13.5+38.5i
21.5-14.5i
-2.5-1.5i
0.5-11.5i
-8.5-4.5i
-14.5+4.5i
1.5+21.5i
-4.5+9.5i
-14.5-15.5i
-22.5-5.5i
11.5+35.5i
28.5-23.5i
-27.5-16.5i
-26.5+17.5i
24.5+33.5i
36.5+22.5i
13.5-5.5i
-5.5-37.5i
-39.5+12.5i
20.5+20.5i
-4.5-1.5i
40.5-15.5i
4.5-28.5i
7.5+27.5i
12.5-40.5i
-42.5+8.5i
14.5+18.5i
1.5+5.5i
11.5-2.5i
1.5+1.5i
-36.5+9.5i
1.5+22.5i
12.5-15.5i
-25.5-1.5i
