44.5-14.5i
-18.5-52.5i
74.5+16.5i
-30.5-12.5i
72.5-42.5i
-9.5+44.5i
-29.5-9.5i
17.5-7.5i
-18.5-6.5i
10.5+69.5i
-55.5-3.5i
-18.5+63.5i
-72.5-41.5i
19.5-6.5i
62.5-7.5i
-23.5+47.5i
-11.5+2.5i
-21.5-2.5i
89.5-16.5i
11.5+2.5i
29.5-21.5i
-28.5+32.5i
53.5-27.5i
7.5+57.5i
-7.5-31.5i
61.5+35.5i
8.5+7.5i
-17.5-8.5i
105.5-19.5i
22.5+40.5i
11.5-33.5i
-1.5+58.5i
-22.5-5.5i
-4.5+57.5i
116.5-70.5i
-33.5+37.5i
-23.5-47.5i
-4.5-59.5i
78.5+19.5i
-59.5+7.5i
31.5+27.5i
-4.5-76.5i
58.5+30.5i
-14.5+1.5i
19.5+8.5i
-2.5+4.5i
-7.5-12.5i
49.5+3.5i
21.5+6.5i
19.5+85.5i
-87.5-49.5i
-16.5+8.5i
56.5-52.5i
23.5+25.5i
95.5-1.5i
-31.5+98.5i
-7.5-58.5i
24.5-3.5i
23.5+20.5i
-19.5+25.5i
35.5-8.5i
-15.5+21.5i
6.5-22.5i
38.5+7.5i
-29.5+14.5i
16.5-23.5i
24.5+3.5i
-5.5+18.5i
-25.5+22.5i
-12.5-0.5i
19.5-31.5i
-21.5+27.5i
21.5-60.5i
17.5-7.5i
-20.5-52.5i
40.5+41.5i
11.5+29.5i
-41.5+30.5i
-5.5-7.5i
3.5+11.5i
15.5-0.5i
1.5+19.5i
-3.5-2.5i
25.5+22.5i
-86.5+2.5i
19.5+60.5i
-112.5-6.5i
-49.5+18.5i
-52.5-80.5i
14.5+41.5i
31.5-55.5i
25.5+48.5i
-22.5-7.5i
55.5+41.5i
17.5+54.5i
15.5+0.5i
-32.5-14.5i
43.5+9.5i
-34.5+25.5i
-10.5-32.5i
45.5-34.5i
7.5+34.5i
-6.5-22.5i
45.5+36.5i
-31.5-12.5i
36.5-8.5i
28.5+35.5i
11.5+54.5i
127.5+80.5i
47.5-9.5i
3.5+47.5i
21.5-18.5i
-0.5+40.5i
1.5-58.5i
40.5+19.5i
-30.5+26.5i
-63.5+39.5i
6.5-49.5i
-5.5+78.5i
-18.5-40.5i
-96.5+41.5i
-45.5-70.5i
-14.5+36.5i
33.5-27.5i
-16.5+2.5i
-38.5-8.5i
-23.5+48.5i
60.5-26.5i
-31.5+61.5i
-47.5-66.5i
44.5+13.5i
-11.5+17.5i
-122.5-28.5i
39.5-33.5i
-42.5+43.5i
10.5-11.5i
-19.5+24.5i
42.5+6.5i
-21.5-10.5i
32.5-5.5i
0.5+26.5i
-10.5+30.5i
12.5-24.5i
28.5+15.5i
6.5+20.5i
-69.5+44.5i
20.5-42.5i
-24.5+29.5i
17.5+20.5i
-18.5-0.5i
8.5+32.5i
-33.5-3.5i
18.5+49.5i
-27.5-3.5i
12.5+30.5i
-3.5-92.5i
50.5+46.5i
-94.5-12.5i
93.5+88.5i
-32.5+24.5i
41.5+15.5i
10.5-2.5i
13.5+7.5i
-15.5+9.5i
52.5+9.5i
30.5-6.5i
-31.5+23.5i
-42.5-31.5i
10.5+24.5i
-42.5+8.5i
-7.5-15.5i
40.5-20.5i
-1.5+51.5i
-37.5-3.5i
25.5-25.5i
1.5+16.5i
9.5+13.5i
5.5+45.5i
9.5-7.5i
-4.5-7.5i
39.5+7.5i
18.5+50.5i
-34.5-48.5i
65.5+25.5i
-26.5+79.5i
-1.5-10.5i
28.5+12.5i
66.5-23.5i
17.5+63.5i
-16.5+38.5i
35.5+10.5i
74.5+104.5i
47.5-32.5i
41.5+38.5i
-23.5-1.5i
-16.5+36.5i
18.5-15.5i
-52.5+23.5i
-11.5-35.5i
37.5+51.5i
-50.5-35.5i
80.5-26.5i
15.5+4.5i
49.5+41.5i
-43.5-7.5i
84.5+31.5i
-56.5+1.5i
66.5+8.5i
-50.5-49.5i
75.5+5.5i
-53.5-36.5i
68.5-0.5i
-36.5-0.5i
21.5+25.5i
11.5-60.5i
63.5-14.5i
42.5-13.5i
50.5+13.5i
-32.5-15.5i
-17.5+69.5i
7.5-21.5i
-9.5-8.5i
16.5+23.5i
26.5-18.5i
17.5-24.5i
15.5+16.5i
-24.5-49.5i
94.5+47.5i
-8.5+5.5i
-46.5+33.5i
-10.5-82.5i
30.5+3.5i
51.5+12.5i
-1.5+45.5i
24.5+6.5i
-27.5+16.5i
59.5-4.5i
-41.5+37.5i
25.5-39.5i
42.5+10.5i
-31.5-4.5i
15.5+21.5i
-29.5-39.5i
23.5+50.5i
-39.5-30.5i
46.5-3.5i
-30.5+24.5i
54.5-62.5i
79.5+49.5i
8.5-42.5i
47.5+18.5i
-30.5+27.5i
12.5-5.5i
16.5-52.5i
127.5+38.5i
-1.5+0.5i
83.5+34.5i
35.5-27.5i
-41.5-6.5i
-30.5-70.5i
40.5+22.5i
-31.5+11.5i
-25.5+35.5i
-59.5-111.5i
-8.5-17.5i
-21.5-54.5i
11.5+37.5i
16.5-51.5i
19.5+35.5i
-24.5+25.5i
27.5+17.5i
-16.5+21.5i
-14.5+25.5i
-17.5+24.5i
55.5+6.5i
-40.5+2.5i
46.5-12.5i
-83.5-43.5i
104.5+2.5i
-66.5-1.5i
59.5-17.5i
-34.5+46.5i
-3.5-58.5i
55.5+22.5i
-45.5+84.5i
10.5-79.5i
21.5+36.5i
-42.5-17.5i
20.5+45.5i
-11.5+12.5i
54.5-18.5i
-22.5+43.5i
25.5-42.5i
20.5+58.5i
-21.5-36.5i
16.5-27.5i
80.5+2.5i
1.5+55.5i
54.5+11.5i
-96.5+21.5i
-12.5-51.5i
30.5-28.5i
40.5+70.5i
-71.5+38.5i
21.5-7.5i
-18.5+24.5i
-8.5-47.5i
24.5+14.5i
-14.5-46.5i
127.5+2.5i
11.5+41.5i
-56.5+123.5i
-14.5+48.5i
-92.5+6.5i
26.5-70.5i
-30.5+25.5i
71.5-8.5i
-23.5+47.5i
50.5+3.5i
4.5+71.5i
2.5-4.5i
