127.5+112.5i
-127.5-127.5i
127.5-127.5i
113.5+127.5i
51.5+60.5i
-127.5-18.5i
127.5-127.5i
127.5+127.5i
-127.5+127.5i
106.5+12.5i
45.5+127.5i
127.5+95.5i
55.5+127.5i
-43.5+127.5i
-111.5+127.5i
-127.5+127.5i
-127.5-127.5i
92.5-123.5i
-103.5-127.5i
120.5-127.5i
127.5-7.5i
-7.5+127.5i
-69.5-96.5i
-127.5+14.5i
40.5-127.5i
127.5+127.5i
-127.5+73.5i
-71.5-127.5i
-21.5-127.5i
127.5-127.5i
-111.5-91.5i
116.5-127.5i
127.5+127.5i
-127.5-29.5i
67.5-127.5i
127.5-127.5i
127.5-46.5i
87.5+62.5i
59.5-98.5i
127.5-4.5i
-127.5+127.5i
-67.5-127.5i
127.5-55.5i
127.5-73.5i
127.5+44.5i
127.5-53.5i
127.5+127.5i
75.5+127.5i
14.5+127.5i
-127.5+127.5i
80.5-97.5i
118.5+127.5i
-127.5-33.5i
103.5-127.5i
127.5+127.5i
-127.5+127.5i
-127.5+33.5i
89.5-127.5i
-30.5+39.5i
-127.5-127.5i
127.5-3.5i
-104.5+127.5i
5.5-127.5i
127.5+26.5i
62.5+127.5i
-127.5-127.5i
127.5-127.5i
-100.5+127.5i
-127.5-125.5i
127.5-57.5i
-54.5+127.5i
-127.5+18.5i
-127.5-102.5i
-127.5-80.5i
100.5-127.5i
-30.5+127.5i
-127.5-33.5i
-127.5-127.5i
-127.5-32.5i
-127.5-127.5i
62.5-127.5i
97.5-127.5i
127.5-19.5i
-108.5+113.5i
-127.5-37.5i
-127.5-127.5i
127.5-13.5i
-127.5+127.5i
-127.5-127.5i
-82.5-98.5i
78.5+92.5i
-127.5+127.5i
-17.5-127.5i
127.5+127.5i
-127.5+15.5i
-13.5-127.5i
2.5+13.5i
-127.5-41.5i
-127.5-25.5i
-41.5-127.5i
127.5-90.5i
-103.5+127.5i
-27.5-119.5i
127.5+127.5i
37.5+61.5i
-127.5+127.5i
-127.5-127.5i
127.5-127.5i
-40.5-0.5i
-49.5-127.5i
109.5-56.5i
108.5+43.5i
-127.5+127.5i
-114.5-127.5i
29.5+51.5i
-127.5-72.5i
91.5-127.5i
127.5+83.5i
-127.5+74.5i
-33.5-127.5i
127.5-127.5i
127.5-127.5i
127.5+127.5i
127.5+127.5i
-127.5+127.5i
70.5-127.5i
127.5+85.5i
-19.5+127.5i
-124.5+127.5i
-127.5+110.5i
-69.5-127.5i
-59.5-22.5i
-2.5-77.5i
-127.5+34.5i
-98.5-127.5i
-127.5+64.5i
-121.5-127.5i
127.5-127.5i
127.5+104.5i
95.5+127.5i
-127.5-1.5i
-99.5-127.5i
127.5-102.5i
-122.5+127.5i
-127.5-127.5i
127.5+127.5i
110.5+127.5i
-56.5+84.5i
-15.5-61.5i
127.5+16.5i
12.5-8.5i
127.5-94.5i
112.5+127.5i
-127.5-6.5i
57.5-124.5i
127.5-39.5i
127.5+11.5i
127.5+41.5i
127.5+127.5i
-120.5+127.5i
-85.5+127.5i
-127.5+64.5i
-60.5-88.5i
-77.5-16.5i
113.5-80.5i
-85.5+127.5i
-98.5-64.5i
109.5+12.5i
93.5+127.5i
-127.5+105.5i
-127.5+127.5i
-127.5-127.5i
-9.5-127.5i
127.5-65.5i
46.5+127.5i
-127.5+127.5i
-127.5+39.5i
-127.5-114.5i
116.5-127.5i
127.5-15.5i
-107.5+127.5i
-127.5-40.5i
-33.5+96.5i
-118.5+127.5i
-127.5+127.5i
-127.5+80.5i
-123.5-127.5i
-127.5+127.5i
-127.5-127.5i
-97.5-127.5i
127.5-127.5i
127.5-73.5i
-41.5+127.5i
-127.5-127.5i
88.5-127.5i
127.5+66.5i
-127.5+127.5i
-90.5+60.5i
