-110.5-31.5i
-95.5+44.5i
-103.5+44.5i
-32.5+93.5i
72.5-28.5i
79.5+10.5i
83.5+5.5i
19.5-31.5i
40.5-119.5i
-88.5-87.5i
-87.5+30.5i
-62.5+44.5i
10.5+5.5i
-6.5-5.5i
2.5-109.5i
-54.5-48.5i
20.5+9.5i
-20.5-47.5i
-17.5-59.5i
-29.5+36.5i
-24.5+127.5i
12.5+127.5i
-69.5+31.5i
-36.5+127.5i
98.5+70.5i
-21.5+30.5i
-64.5+78.5i
8.5+89.5i
60.5+39.5i
41.5-0.5i
9.5+91.5i
127.5+43.5i
15.5-63.5i
-67.5-21.5i
-4.5-0.5i
28.5-94.5i
52.5+7.5i
127.5+16.5i
5.5-25.5i
-28.5+55.5i
77.5+20.5i
21.5-17.5i
-40.5+69.5i
-88.5-72.5i
-127.5+11.5i
19.5-73.5i
-51.5-89.5i
-9.5-8.5i
-60.5+91.5i
-3.5+127.5i
-39.5-18.5i
-62.5+43.5i
89.5+48.5i
-20.5-3.5i
-4.5-46.5i
-31.5-57.5i
-28.5+52.5i
24.5+103.5i
1.5-54.5i
-70.5+38.5i
106.5+27.5i
-54.5+12.5i
-95.5+74.5i
-13.5+11.5i
27.5-31.5i
4.5+23.5i
-0.5+55.5i
35.5+2.5i
-72.5-23.5i
13.5+123.5i
127.5+22.5i
88.5-94.5i
1.5-127.5i
-2.5-51.5i
103.5+11.5i
8.5-55.5i
-0.5+111.5i
127.5+59.5i
44.5+18.5i
-31.5-0.5i
-67.5-21.5i
27.5-48.5i
34.5+2.5i
-39.5+46.5i
-66.5+45.5i
63.5-12.5i
100.5-64.5i
-89.5-37.5i
-66.5-4.5i
11.5+22.5i
79.5+96.5i
120.5+8.5i
68.5-91.5i
-62.5-37.5i
-2.5+33.5i
12.5+37.5i
2.5+90.5i
36.5+24.5i
-27.5+15.5i
49.5+61.5i
67.5-127.5i
-90.5-39.5i
62.5+41.5i
6.5-74.5i
-17.5+53.5i
-33.5-30.5i
-94.5+97.5i
85.5+33.5i
-74.5+8.5i
-40.5+127.5i
48.5+18.5i
13.5-45.5i
-46.5-47.5i
-72.5+16.5i
-45.5-8.5i
-49.5+50.5i
-6.5+97.5i
-51.5+2.5i
-25.5-5.5i
9.5-13.5i
116.5+40.5i
70.5-94.5i
-29.5-24.5i
15.5-27.5i
18.5-36.5i
36.5-39.5i
-5.5+83.5i
18.5+81.5i
-3.5-127.5i
-97.5-54.5i
27.5+60.5i
-56.5-35.5i
-70.5-27.5i
-18.5-105.5i
-14.5-56.5i
-51.5+6.5i
-73.5+2.5i
32.5-23.5i
41.5-102.5i
-127.5-44.5i
-20.5-6.5i
-27.5+9.5i
-6.5+35.5i
-3.5-15.5i
16.5+43.5i
3.5+70.5i
-56.5-31.5i
-36.5-22.5i
82.5-23.5i
12.5-70.5i
28.5-45.5i
62.5-117.5i
36.5+13.5i
98.5+70.5i
45.5+14.5i
46.5+57.5i
10.5-3.5i
2.5+12.5i
2.5-93.5i
-41.5+45.5i
32.5+75.5i
-84.5+20.5i
-87.5-6.5i
-68.5+48.5i
33.5+86.5i
10.5-10.5i
-18.5-7.5i
57.5-41.5i
1.5-35.5i
59.5+26.5i
127.5-55.5i
8.5-88.5i
-109.5-9.5i
-127.5+19.5i
-19.5+21.5i
38.5+13.5i
60.5-43.5i
-65.5-15.5i
51.5+69.5i
65.5+23.5i
27.5+12.5i
-64.5-25.5i
-46.5+38.5i
58.5+31.5i
27.5-69.5i
-33.5-26.5i
78.5-25.5i
-22.5-48.5i
-62.5+88.5i
-35.5+84.5i
-59.5+27.5i
-127.5+91.5i
34.5+127.5i
44.5-96.5i
-107.5-68.5i
-81.5+101.5i
47.5+28.5i
-22.5-37.5i
-37.5-69.5i
-84.5-23.5i
1.5+56.5i
-15.5+116.5i
31.5+113.5i
13.5+29.5i
1.5-60.5i
-42.5+16.5i
13.5+29.5i
-70.5+61.5i
70.5+73.5i
-2.5-64.5i
-14.5+72.5i
61.5+36.5i
98.5+10.5i
110.5+19.5i
38.5+59.5i
107.5+93.5i
-38.5-102.5i
-69.5+75.5i
-9.5-56.5i
-61.5+44.5i
22.5+23.5i
-84.5-13.5i
-66.5+31.5i
19.5-101.5i
-69.5-60.5i
14.5+73.5i
43.5+51.5i
-30.5+42.5i
-15.5+70.5i
-2.5+52.5i
51.5+40.5i
39.5-35.5i
2.5+25.5i
-21.5-15.5i
-112.5-22.5i
-93.5+24.5i
48.5+68.5i
70.5+34.5i
45.5+73.5i
76.5-17.5i
17.5-98.5i
36.5-25.5i
15.5-9.5i
26.5+33.5i
-10.5+44.5i
-24.5+55.5i
15.5-94.5i
-33.5-63.5i
32.5+127.5i
119.5+99.5i
103.5+69.5i
7.5+56.5i
-29.5+17.5i
-60.5+10.5i
16.5+1.5i
-12.5+12.5i
43.5+25.5i
-4.5+0.5i
32.5+16.5i
2.5-24.5i
14.5+54.5i
-7.5+34.5i
-29.5+15.5i
-4.5-31.5i
68.5-20.5i
8.5-17.5i
-13.5+56.5i
-34.5-42.5i
-40.5+13.5i
119.5-28.5i
49.5-29.5i
54.5-1.5i
-40.5-11.5i
25.5-3.5i
-21.5-57.5i
45.5+33.5i
75.5-16.5i
5.5-22.5i
-32.5-16.5i
-50.5-14.5i
31.5-59.5i
38.5-76.5i
65.5-11.5i
17.5-14.5i
-41.5+22.5i
-21.5+8.5i
-6.5-0.5i
-6.5-20.5i
-47.5+21.5i
85.5+48.5i
118.5-70.5i
23.5-35.5i
37.5+51.5i
35.5-2.5i
18.5-0.5i
22.5-39.5i
0.5+3.5i
15.5+2.5i
12.5+47.5i
-36.5+26.5i
-25.5+48.5i
15.5-53.5i
12.5-9.5i
44.5-40.5i
-25.5-12.5i
-7.5-15.5i
-14.5+18.5i
-11.5+13.5i
-44.5-12.5i
-63.5-26.5i
18.5+60.5i
24.5+33.5i
-54.5+23.5i
-84.5-11.5i
-51.5-10.5i
-5.5-29.5i
-19.5+31.5i
18.5+8.5i
