-41.5+24.5i
-7.5-11.5i
-39.5-12.5i
2.5+46.5i
-21.5+39.5i
-25.5+7.5i
-14.5-24.5i
4.5+2.5i
-30.5-16.5i
-33.5-23.5i
-34.5-50.5i
28.5+41.5i
21.5+35.5i
-58.5-2.5i
-38.5-48.5i
-88.5-62.5i
28.5+9.5i
64.5-35.5i
9.5-29.5i
15.5+50.5i
42.5-6.5i
40.5-41.5i
-98.5-100.5i
17.5+76.5i
-81.5-78.5i
-31.5-126.5i
19.5-27.5i
-24.5-47.5i
47.5-46.5i
57.5+16.5i
70.5+19.5i
-76.5-102.5i
42.5-11.5i
75.5+50.5i
-5.5-21.5i
-11.5-6.5i
29.5-73.5i
18.5-1.5i
20.5+14.5i
33.5+23.5i
-12.5+12.5i
-11.5-13.5i
14.5-0.5i
27.5-48.5i
-37.5+9.5i
-62.5-4.5i
-2.5+41.5i
-45.5+7.5i
14.5-5.5i
11.5-9.5i
-1.5+0.5i
-3.5-0.5i
-0.5+1.5i
-3.5-1.5i
1.5-0.5i
4.5-2.5i
-4.5-3.5i
-6.5-3.5i
2.5-0.5i
1.5+5.5i
-1.5+1.5i
-4.5+0.5i
0.5-0.5i
-0.5+1.5i
-0.5+2.5i
2.5-1.5i
-0.5-0.5i
-0.5+3.5i
0.5+0.5i
6.5-1.5i
7.5+1.5i
-4.5+5.5i
1.5-2.5i
2.5+3.5i
3.5+2.5i
0.5+2.5i
4.5+3.5i
1.5+3.5i
2.5+0.5i
4.5+0.5i
2.5+3.5i
-1.5+4.5i
1.5+4.5i
-1.5+2.5i
-0.5-1.5i
-2.5+0.5i
-3.5+3.5i
3.5+1.5i
-2.5+2.5i
-4.5+4.5i
-1.5-0.5i
3.5+3.5i
-0.5+2.5i
0.5+0.5i
4.5+5.5i
1.5-1.5i
1.5+0.5i
0.5+2.5i
2.5+3.5i
1.5+1.5i
1.5+1.5i
5.5-0.5i
1.5+8.5i
-1.5+2.5i
1.5+0.5i
3.5+0.5i
0.5+0.5i
0.5+1.5i
6.5+7.5i
-0.5+4.5i
0.5+3.5i
-2.5+2.5i
-0.5+0.5i
0.5+2.5i
0.5+2.5i
-2.5+2.5i
-3.5-1.5i
-0.5+2.5i
0.5+0.5i
0.5-0.5i
1.5+5.5i
-2.5+4.5i
-0.5+1.5i
2.5+6.5i
-0.5+3.5i
-0.5+0.5i
-1.5+0.5i
-1.5+1.5i
0.5+1.5i
-0.5+2.5i
-1.5-2.5i
7.5+2.5i
-0.5+1.5i
-2.5-4.5i
2.5-1.5i
-3.5+3.5i
-1.5-1.5i
3.5-4.5i
1.5-2.5i
5.5+0.5i
