125.5-12.5i
-5.5+69.5i
-99.5-55.5i
-101.5+38.5i
-107.5+124.5i
-92.5+10.5i
37.5-118.5i
127.5-71.5i
24.5-37.5i
-112.5+5.5i
-41.5-9.5i
-12.5+103.5i
-36.5-7.5i
16.5-97.5i
93.5-40.5i
-127.5-59.5i
-102.5-40.5i
92.5-29.5i
-10.5+21.5i
-31.5+52.5i
-12.5+1.5i
-127.5+49.5i
-102.5+127.5i
47.5+26.5i
-68.5+33.5i
-55.5+90.5i
117.5-123.5i
-14.5-45.5i
-127.5-23.5i
36.5+10.5i
110.5+103.5i
-55.5+57.5i
97.5-127.5i
-17.5-112.5i
-115.5-27.5i
61.5+51.5i
127.5+51.5i
107.5+10.5i
127.5-83.5i
93.5-0.5i
15.5-76.5i
-127.5-46.5i
8.5+91.5i
127.5+54.5i
-66.5+38.5i
70.5-69.5i
127.5-86.5i
21.5-36.5i
-50.5+4.5i
20.5-27.5i
-60.5-22.5i
-79.5+3.5i
18.5-8.5i
74.5-81.5i
-91.5-53.5i
-22.5-1.5i
127.5+39.5i
-61.5-30.5i
-108.5-46.5i
-14.5+75.5i
-43.5-48.5i
-77.5-8.5i
56.5-0.5i
3.5-127.5i
25.5-127.5i
83.5-93.5i
66.5-122.5i
50.5-35.5i
72.5+45.5i
127.5+127.5i
56.5+28.5i
83.5-127.5i
16.5-127.5i
-24.5-127.5i
29.5-49.5i
31.5+26.5i
1.5+45.5i
127.5+21.5i
82.5-120.5i
24.5-127.5i
-54.5-72.5i
-127.5-5.5i
12.5-46.5i
127.5+127.5i
80.5+53.5i
127.5-127.5i
-106.5-33.5i
11.5+105.5i
12.5+127.5i
77.5+46.5i
125.5-38.5i
26.5+37.5i
72.5+20.5i
18.5-1.5i
53.5+93.5i
20.5+36.5i
13.5-99.5i
44.5+40.5i
3.5+127.5i
-70.5+86.5i
-2.5+127.5i
53.5+127.5i
-27.5-15.5i
8.5-44.5i
-94.5+78.5i
33.5-48.5i
34.5+127.5i
-15.5+105.5i
67.5-14.5i
-121.5+9.5i
-127.5-22.5i
-67.5+2.5i
-59.5+86.5i
69.5+48.5i
-127.5-5.5i
-127.5-103.5i
-52.5-44.5i
0.5+127.5i
64.5+47.5i
110.5+13.5i
25.5-127.5i
-77.5-77.5i
-127.5+127.5i
-123.5+27.5i
-36.5-28.5i
-39.5-127.5i
-14.5-56.5i
-18.5-73.5i
127.5-7.5i
17.5+50.5i
-107.5+110.5i
98.5-63.5i
-95.5+47.5i
-35.5+122.5i
98.5-12.5i
24.5+10.5i
94.5+62.5i
-4.5-68.5i
-51.5-29.5i
-123.5+31.5i
13.5-18.5i
36.5-127.5i
-91.5+64.5i
20.5-22.5i
-30.5-96.5i
-127.5+118.5i
23.5+109.5i
31.5+42.5i
16.5+126.5i
65.5-57.5i
60.5-5.5i
25.5-13.5i
127.5+127.5i
52.5+109.5i
24.5-18.5i
91.5-58.5i
90.5+15.5i
-34.5+14.5i
80.5-91.5i
63.5+42.5i
-127.5-4.5i
26.5+127.5i
125.5-43.5i
50.5-38.5i
-94.5+0.5i
-88.5-123.5i
114.5-75.5i
80.5+113.5i
-11.5-23.5i
-49.5-55.5i
-81.5-19.5i
-51.5+69.5i
-127.5+57.5i
-47.5-17.5i
2.5+72.5i
19.5+127.5i
-68.5-29.5i
65.5+77.5i
106.5+45.5i
45.5-33.5i
94.5+82.5i
80.5+127.5i
-36.5+45.5i
-127.5-7.5i
5.5+127.5i
127.5+41.5i
7.5+19.5i
127.5-56.5i
33.5-127.5i
-127.5-118.5i
-6.5+40.5i
113.5+9.5i
-43.5-25.5i
127.5-81.5i
127.5-103.5i
-3.5+58.5i
-1.5+28.5i
3.5-50.5i
74.5+127.5i
101.5+49.5i
-28.5-25.5i
127.5+27.5i
-48.5-13.5i
-52.5-95.5i
-49.5-118.5i
-70.5-127.5i
-31.5+45.5i
122.5+53.5i
127.5+27.5i
44.5-93.5i
1.5+17.5i
-66.5-1.5i
-107.5+16.5i
127.5+127.5i
127.5+69.5i
-11.5-16.5i
-106.5+98.5i
-98.5-15.5i
