-16.5+6.5i
-127.5-16.5i
-52.5+49.5i
1.5-122.5i
-1.5-123.5i
51.5-27.5i
-10.5+9.5i
20.5+33.5i
84.5-42.5i
4.5-13.5i
18.5+71.5i
89.5+11.5i
26.5-115.5i
-7.5-78.5i
-19.5+19.5i
-39.5-1.5i
-19.5+57.5i
114.5+70.5i
52.5+8.5i
22.5-28.5i
1.5-109.5i
-28.5-96.5i
-61.5+89.5i
56.5+50.5i
-45.5+73.5i
76.5+75.5i
127.5+64.5i
90.5+2.5i
-30.5+53.5i
-45.5+48.5i
-72.5+105.5i
-47.5+105.5i
4.5+45.5i
-37.5-70.5i
-77.5+21.5i
-11.5+70.5i
-31.5-1.5i
-76.5-91.5i
-85.5-25.5i
-45.5+59.5i
-16.5+2.5i
-27.5+56.5i
45.5+121.5i
74.5+39.5i
-36.5-42.5i
-25.5+67.5i
19.5-51.5i
-102.5-61.5i
7.5+58.5i
127.5-41.5i
-52.5-94.5i
-80.5-19.5i
42.5+34.5i
102.5+0.5i
55.5-28.5i
-16.5-41.5i
93.5-8.5i
-2.5+35.5i
20.5+89.5i
27.5-13.5i
7.5-82.5i
-47.5+18.5i
1.5+4.5i
3.5-114.5i
-90.5-104.5i
-127.5+125.5i
-13.5+127.5i
31.5-47.5i
-42.5-127.5i
-69.5-127.5i
-6.5-127.5i
11.5-77.5i
-16.5+83.5i
58.5+13.5i
-6.5-0.5i
-70.5-85.5i
-127.5-98.5i
-99.5-68.5i
-83.5-74.5i
-76.5-28.5i
16.5+56.5i
127.5-10.5i
-7.5-39.5i
-81.5+3.5i
49.5+86.5i
127.5-16.5i
-24.5-47.5i
-69.5+86.5i
-9.5+95.5i
20.5+35.5i
-61.5-41.5i
-56.5+125.5i
28.5+127.5i
-16.5-9.5i
-64.5+10.5i
43.5+41.5i
44.5-101.5i
-22.5+7.5i
46.5+26.5i
37.5-29.5i
34.5+60.5i
58.5+42.5i
60.5-33.5i
30.5-127.5i
-48.5-85.5i
-36.5+42.5i
-28.5+41.5i
-115.5+67.5i
-76.5+88.5i
-64.5+10.5i
-93.5-4.5i
-29.5-28.5i
15.5-32.5i
-49.5-60.5i
67.5-39.5i
52.5-69.5i
