-2.5-66.5i
-22.5+86.5i
71.5-35.5i
-36.5-87.5i
-43.5+63.5i
115.5-12.5i
19.5+37.5i
-107.5+9.5i
8.5-13.5i
-9.5+9.5i
48.5-15.5i
16.5+10.5i
-31.5-58.5i
-20.5-28.5i
18.5+14.5i
26.5+23.5i
22.5-78.5i
23.5-38.5i
-39.5+29.5i
5.5-75.5i
50.5+101.5i
-30.5-9.5i
-17.5-108.5i
39.5+37.5i
66.5+11.5i
-21.5-9.5i
-71.5+74.5i
87.5-19.5i
-27.5-10.5i
24.5+17.5i
13.5+49.5i
-51.5-14.5i
79.5+35.5i
-18.5-36.5i
2.5+23.5i
-45.5+93.5i
-49.5-89.5i
11.5-66.5i
68.5+73.5i
-4.5+35.5i
-55.5+8.5i
-8.5-62.5i
76.5-9.5i
-92.5+67.5i
-47.5-64.5i
44.5-25.5i
-18.5-67.5i
37.5+73.5i
91.5+17.5i
-123.5+36.5i
68.5+53.5i
-55.5-12.5i
1.5+6.5i
46.5+38.5i
65.5+22.5i
20.5-1.5i
-30.5-81.5i
17.5+48.5i
67.5+8.5i
-77.5-9.5i
-44.5+34.5i
29.5-79.5i
65.5+36.5i
-60.5+49.5i
-26.5-95.5i
49.5+65.5i
98.5+57.5i
-127.5+32.5i
-15.5-40.5i
68.5-37.5i
-1.5+50.5i
-44.5+19.5i
25.5-18.5i
-26.5+17.5i
-17.5-28.5i
63.5+75.5i
-16.5-22.5i
-11.5+1.5i
24.5+67.5i
-8.5-48.5i
-16.5-127.5i
73.5-21.5i
64.5+42.5i
57.5+50.5i
-52.5+29.5i
-95.5-25.5i
16.5-48.5i
25.5+127.5i
38.5+22.5i
-127.5-26.5i
37.5+11.5i
71.5+16.5i
-21.5+15.5i
-11.5+70.5i
-90.5-127.5i
127.5+14.5i
13.5+115.5i
-127.5+9.5i
-19.5-127.5i
127.5-3.5i
2.5+94.5i
-48.5+6.5i
-126.5-127.5i
51.5-15.5i
20.5-34.5i
-94.5-74.5i
37.5+28.5i
20.5+54.5i
-36.5-58.5i
47.5+7.5i
22.5+25.5i
-26.5-36.5i
-31.5+8.5i
1.5+11.5i
48.5-55.5i
-0.5-4.5i
-9.5-20.5i
48.5-6.5i
49.5-90.5i
-56.5+31.5i
54.5-39.5i
96.5-93.5i
42.5-14.5i
-29.5+51.5i
13.5-44.5i
-18.5-54.5i
-39.5+49.5i
-28.5-11.5i
-113.5-11.5i
70.5-3.5i
104.5+45.5i
-85.5+68.5i
-91.5-65.5i
127.5-38.5i
110.5-9.5i
-74.5+90.5i
-26.5-19.5i
114.5-65.5i
-3.5+45.5i
76.5+70.5i
-51.5-88.5i
-33.5-95.5i
125.5+68.5i
23.5+26.5i
-56.5+126.5i
-72.5+31.5i
5.5-117.5i
11.5+46.5i
-27.5-94.5i
122.5+35.5i
-19.5+73.5i
-34.5+10.5i
21.5-74.5i
-88.5+29.5i
13.5+39.5i
-55.5-88.5i
23.5+127.5i
-3.5-9.5i
-20.5-63.5i
-41.5+49.5i
-59.5-40.5i
105.5+17.5i
20.5-62.5i
-13.5+99.5i
-119.5+81.5i
-14.5+6.5i
-13.5-50.5i
45.5-17.5i
33.5+50.5i
-97.5+1.5i
90.5-0.5i
-60.5-7.5i
-102.5+3.5i
99.5-27.5i
18.5+6.5i
-56.5+6.5i
-33.5+12.5i
3.5+22.5i
108.5-34.5i
-101.5+72.5i
-72.5+93.5i
32.5-121.5i
-43.5+30.5i
47.5+30.5i
13.5-95.5i
-10.5+63.5i
7.5+33.5i
13.5-31.5i
-21.5-57.5i
-1.5+23.5i
-21.5+45.5i
1.5+39.5i
-44.5-82.5i
66.5+72.5i
67.5+30.5i
-20.5+53.5i
-9.5+70.5i
-5.5+64.5i
-17.5-58.5i
-2.5+2.5i
-101.5-49.5i
-74.5-35.5i
71.5+91.5i
-14.5+62.5i
-124.5-38.5i
34.5-45.5i
90.5+59.5i
-108.5+76.5i
5.5+10.5i
-8.5-12.5i
-52.5-43.5i
38.5+15.5i
-33.5+26.5i
-83.5+66.5i
27.5-47.5i
74.5+47.5i
-37.5+7.5i
18.5+5.5i
-35.5+22.5i
-70.5+0.5i
-18.5-0.5i
20.5-93.5i
-53.5+31.5i
10.5+107.5i
100.5-98.5i
-81.5-24.5i
72.5+1.5i
127.5+23.5i
-84.5+80.5i
-44.5-5.5i
39.5-96.5i
74.5+76.5i
-96.5-4.5i
31.5-124.5i
-40.5+34.5i
6.5+48.5i
-4.5-36.5i
23.5-20.5i
-78.5+79.5i
38.5-44.5i
-55.5-88.5i
-15.5-8.5i
-7.5+38.5i
-104.5-54.5i
29.5-73.5i
-7.5+29.5i
-13.5-49.5i
10.5-20.5i
-34.5+127.5i
-115.5-52.5i
-17.5-109.5i
27.5-46.5i
114.5+52.5i
-41.5+127.5i
-35.5-57.5i
63.5-1.5i
-24.5+96.5i
-15.5+6.5i
-7.5-13.5i
