-57.5+13.5i
-25.5+18.5i
-43.5-46.5i
-17.5+66.5i
26.5-87.5i
-13.5-16.5i
12.5+73.5i
3.5+17.5i
73.5+7.5i
-14.5+23.5i
-31.5-3.5i
-38.5-53.5i
20.5-47.5i
62.5-33.5i
21.5+10.5i
-13.5-1.5i
24.5-55.5i
55.5-53.5i
3.5-23.5i
14.5+36.5i
61.5-4.5i
-36.5+3.5i
-19.5+28.5i
-25.5-41.5i
-25.5-25.5i
26.5-56.5i
-24.5+11.5i
-14.5+44.5i
5.5-46.5i
-23.5-47.5i
69.5+67.5i
64.5-1.5i
-1.5+11.5i
7.5+85.5i
-26.5+28.5i
6.5-37.5i
-12.5-62.5i
-12.5-18.5i
-4.5-5.5i
61.5+29.5i
27.5-47.5i
-20.5+38.5i
11.5-22.5i
3.5-15.5i
72.5-40.5i
10.5+22.5i
-13.5-8.5i
71.5-44.5i
-49.5+25.5i
-30.5-22.5i
1.5-27.5i
-6.5+70.5i
6.5+15.5i
-81.5+76.5i
-3.5+25.5i
-89.5+15.5i
-18.5-11.5i
34.5-68.5i
33.5+34.5i
65.5-57.5i
41.5+32.5i
40.5+65.5i
-5.5+5.5i
-77.5+23.5i
43.5-0.5i
-6.5+7.5i
-67.5-8.5i
-8.5-92.5i
81.5+17.5i
-12.5-57.5i
-15.5-49.5i
29.5-35.5i
-39.5-70.5i
75.5-55.5i
13.5-44.5i
-1.5-79.5i
-1.5-29.5i
92.5-45.5i
-49.5-57.5i
26.5+16.5i
11.5-92.5i
53.5-40.5i
35.5-11.5i
37.5+45.5i
-46.5-9.5i
-68.5-72.5i
13.5-15.5i
20.5-1.5i
-67.5-30.5i
22.5+63.5i
16.5-50.5i
-18.5+23.5i
20.5-4.5i
-0.5-6.5i
-74.5-1.5i
-76.5-24.5i
7.5-61.5i
-22.5-39.5i
16.5-40.5i
37.5-4.5i
19.5+13.5i
9.5+24.5i
93.5-40.5i
-54.5-12.5i
47.5+30.5i
-27.5+11.5i
-18.5+127.5i
-60.5-47.5i
-127.5-28.5i
95.5-35.5i
63.5-20.5i
-17.5+8.5i
-13.5+62.5i
-2.5+13.5i
33.5+43.5i
-30.5+24.5i
-37.5-2.5i
7.5-33.5i
113.5-22.5i
73.5+33.5i
-29.5+92.5i
35.5+15.5i
73.5+9.5i
-35.5+28.5i
53.5-36.5i
-16.5-5.5i
-2.5+9.5i
26.5-70.5i
24.5+16.5i
58.5+29.5i
-47.5+50.5i
-33.5+38.5i
-44.5-31.5i
-3.5+14.5i
-8.5-37.5i
13.5-31.5i
50.5+16.5i
56.5+19.5i
46.5-7.5i
55.5+42.5i
35.5+42.5i
-18.5-16.5i
-54.5+72.5i
5.5+26.5i
-47.5-44.5i
5.5-16.5i
22.5-33.5i
1.5+2.5i
31.5-15.5i
17.5-0.5i
-46.5+57.5i
-6.5+2.5i
-88.5-8.5i
-76.5+9.5i
-4.5-127.5i
28.5-54.5i
-52.5-12.5i
16.5-54.5i
39.5-26.5i
30.5+56.5i
-32.5+86.5i
-70.5+62.5i
-45.5-41.5i
-72.5-8.5i
-18.5-3.5i
60.5-111.5i
-65.5-33.5i
-22.5-71.5i
20.5-28.5i
-29.5+43.5i
-23.5+12.5i
-73.5+7.5i
-34.5+45.5i
-27.5-24.5i
60.5+17.5i
41.5-2.5i
-114.5-63.5i
23.5-50.5i
91.5+9.5i
-31.5-78.5i
16.5-3.5i
57.5+57.5i
78.5-41.5i
69.5+22.5i
88.5+15.5i
15.5+87.5i
44.5+92.5i
40.5-81.5i
62.5+29.5i
84.5+6.5i
70.5+36.5i
42.5+64.5i
49.5+25.5i
22.5+69.5i
-1.5+22.5i
14.5+42.5i
-10.5+24.5i
0.5-42.5i
51.5-15.5i
6.5+20.5i
-69.5+19.5i
-39.5-28.5i
42.5-14.5i
1.5-47.5i
18.5+7.5i
26.5-19.5i
-19.5-7.5i
-44.5+66.5i
-23.5-4.5i
-64.5-41.5i
-34.5-1.5i
-26.5-6.5i
-25.5-63.5i
-88.5-3.5i
19.5-35.5i
-16.5+39.5i
-13.5+34.5i
-0.5+3.5i
11.5+29.5i
2.5+8.5i
7.5+31.5i
-12.5+49.5i
-49.5-20.5i
34.5+41.5i
-0.5-18.5i
-62.5-32.5i
64.5-40.5i
45.5-8.5i
53.5-22.5i
6.5-74.5i
118.5+3.5i
104.5+48.5i
25.5+119.5i
6.5+55.5i
-90.5+16.5i
79.5-24.5i
68.5+1.5i
38.5+104.5i
-14.5+27.5i
-72.5+49.5i
10.5-35.5i
29.5-10.5i
-39.5-11.5i
20.5+17.5i
109.5-44.5i
44.5+10.5i
89.5-23.5i
40.5-2.5i
69.5+71.5i
-16.5-5.5i
25.5+30.5i
4.5+30.5i
-39.5+18.5i
0.5+13.5i
41.5-44.5i
4.5+28.5i
13.5+12.5i
-45.5-69.5i
26.5-23.5i
55.5+2.5i
13.5+9.5i
35.5+15.5i
56.5+22.5i
-12.5+67.5i
-40.5+30.5i
-78.5-15.5i
-0.5+63.5i
-11.5-0.5i
-36.5+6.5i
-9.5+7.5i
-41.5+53.5i
20.5+56.5i
-34.5-25.5i
-28.5-18.5i
99.5+13.5i
-70.5+9.5i
-4.5+14.5i
-38.5-55.5i
-61.5-10.5i
2.5-107.5i
-23.5+21.5i
6.5+39.5i
-22.5+3.5i
1.5+38.5i
-101.5+33.5i
9.5-9.5i
-55.5-99.5i
-91.5+29.5i
44.5-12.5i
-34.5-98.5i
-42.5+29.5i
65.5+36.5i
8.5+7.5i
-123.5+55.5i
-40.5+6.5i
-9.5-36.5i
3.5+37.5i
-43.5+19.5i
0.5+18.5i
13.5-67.5i
-63.5+12.5i
7.5+37.5i
49.5+9.5i
-70.5+49.5i
-28.5+4.5i
-3.5-20.5i
22.5-11.5i
8.5-17.5i
-16.5+85.5i
-37.5+11.5i
-58.5-38.5i
8.5-24.5i
7.5-52.5i
41.5+60.5i
-32.5-4.5i
-26.5+52.5i
40.5+6.5i
-35.5-8.5i
-38.5+18.5i
-7.5+26.5i
58.5-60.5i
6.5+21.5i
10.5+34.5i
-2.5-51.5i
4.5+16.5i
-42.5+27.5i
-33.5+21.5i
-13.5-20.5i
-50.5-23.5i
18.5-58.5i
54.5+6.5i
65.5+27.5i
-19.5+33.5i
9.5+34.5i
-11.5+6.5i
-14.5+73.5i
0.5-17.5i
-71.5+31.5i
1.5+28.5i
87.5+13.5i
98.5-2.5i
24.5+115.5i
25.5+56.5i
11.5+19.5i
-83.5-7.5i
42.5+31.5i
-46.5+2.5i
-67.5+9.5i
-7.5-56.5i
16.5-17.5i
-38.5-2.5i
-62.5+61.5i
-53.5-25.5i
43.5-46.5i
-20.5-15.5i
14.5+18.5i
-26.5-75.5i
32.5+3.5i
27.5-24.5i
48.5-29.5i
12.5+73.5i
-55.5+6.5i
-42.5-57.5i
66.5+33.5i
-91.5+19.5i
14.5+3.5i
-21.5-66.5i
-9.5+94.5i
-18.5-7.5i
-10.5-46.5i
25.5-11.5i
12.5-10.5i
10.5-23.5i
-9.5-28.5i
25.5-3.5i
71.5+65.5i
37.5+5.5i
-106.5+30.5i
11.5+40.5i
-51.5-64.5i
52.5-40.5i
87.5+1.5i
30.5+64.5i
-1.5+16.5i
-90.5-17.5i
-11.5+33.5i
58.5-93.5i
-70.5-1.5i
79.5+88.5i
-14.5-74.5i
-71.5+74.5i
59.5+38.5i
4.5-26.5i
-44.5+35.5i
44.5+0.5i
106.5+14.5i
-23.5+31.5i
43.5+37.5i
25.5-66.5i
-38.5+15.5i
5.5-34.5i
-95.5-28.5i
-52.5-31.5i
-24.5-127.5i
29.5-92.5i
2.5-13.5i
5.5-66.5i
44.5+46.5i
13.5-0.5i
-34.5-60.5i
73.5+27.5i
96.5+63.5i
26.5-8.5i
1.5+45.5i
7.5+29.5i
15.5+46.5i
-61.5-4.5i
-57.5+35.5i
-18.5-72.5i
-46.5-20.5i
-36.5-25.5i
-2.5-70.5i
-9.5-36.5i
17.5+58.5i
3.5-12.5i
-28.5-22.5i
-38.5+26.5i
1.5-13.5i
-58.5-16.5i
27.5+0.5i
-19.5+25.5i
27.5+55.5i
-48.5-107.5i
-24.5+34.5i
33.5-25.5i
-74.5-15.5i
9.5-36.5i
16.5+8.5i
51.5+3.5i
8.5-37.5i
38.5-1.5i
35.5+62.5i
21.5+65.5i
-46.5+33.5i
-10.5+20.5i
-97.5-7.5i
-8.5+44.5i
-71.5+30.5i
-73.5-6.5i
-3.5-79.5i
18.5-20.5i
-55.5+27.5i
-60.5-2.5i
-23.5-37.5i
-39.5-41.5i
-22.5-9.5i
49.5-63.5i
22.5-7.5i
72.5-19.5i
-14.5-60.5i
41.5-4.5i
-9.5-49.5i
-16.5-71.5i
-6.5-62.5i
47.5-21.5i
52.5+14.5i
-22.5+18.5i
1.5-21.5i
8.5-18.5i
-26.5+2.5i
-0.5+10.5i
-73.5-21.5i
-19.5-5.5i
-17.5-20.5i
-47.5+39.5i
8.5-14.5i
-9.5-36.5i
10.5-108.5i
35.5-38.5i
68.5+58.5i
55.5+4.5i
-33.5+32.5i
7.5+22.5i
15.5+17.5i
45.5+23.5i
-9.5+4.5i
-15.5+17.5i
22.5+12.5i
5.5+52.5i
-109.5+36.5i
-41.5-5.5i
-52.5-82.5i
-5.5-2.5i
-1.5-127.5i
50.5+10.5i
8.5+33.5i
-88.5+54.5i
4.5-89.5i
-25.5-97.5i
55.5+32.5i
38.5-16.5i
48.5-44.5i
42.5-22.5i
52.5+58.5i
96.5-24.5i
3.5+80.5i
-27.5+54.5i
-44.5+25.5i
-19.5+39.5i
-20.5-7.5i
-18.5-30.5i
-14.5+86.5i
59.5+17.5i
37.5-6.5i
-13.5+81.5i
43.5+50.5i
-58.5+30.5i
-78.5+89.5i
-53.5+24.5i
-76.5-64.5i
-78.5+7.5i
32.5+37.5i
-48.5-45.5i
-91.5-52.5i
65.5-35.5i
127.5-65.5i
35.5-9.5i
105.5+47.5i
25.5+12.5i
-30.5+45.5i
8.5+11.5i
-5.5+33.5i
25.5-10.5i
8.5+50.5i
-32.5+58.5i
-2.5+40.5i
-36.5+1.5i
-60.5+77.5i
0.5+42.5i
-58.5+7.5i
-8.5+62.5i
-58.5+32.5i
-49.5+3.5i
-56.5-58.5i
22.5-24.5i
21.5+14.5i
-71.5+87.5i
-20.5+25.5i
-81.5-36.5i
45.5-13.5i
51.5-25.5i
-38.5+4.5i
-1.5-19.5i
92.5+110.5i
-32.5-66.5i
-37.5+31.5i
59.5+41.5i
-26.5+1.5i
-43.5+43.5i
-2.5+33.5i
-88.5+0.5i
-53.5+90.5i
-26.5-87.5i
-113.5-18.5i
-7.5-16.5i
-61.5-32.5i
-21.5+42.5i
-14.5-0.5i
-36.5-40.5i
3.5+49.5i
48.5+36.5i
-22.5+12.5i
-26.5+32.5i
50.5-1.5i
-4.5+35.5i
-44.5-7.5i
