98.5-127.5i
92.5+118.5i
-22.5+127.5i
-38.5-11.5i
62.5-127.5i
127.5+4.5i
-87.5+113.5i
-21.5+19.5i
-11.5+78.5i
72.5+127.5i
81.5-117.5i
72.5-80.5i
-12.5+127.5i
-127.5-75.5i
41.5+35.5i
127.5+20.5i
-127.5-110.5i
86.5-127.5i
127.5-127.5i
127.5-97.5i
127.5-127.5i
127.5+52.5i
-127.5+127.5i
-127.5+2.5i
114.5+106.5i
-86.5+17.5i
53.5-1.5i
44.5+26.5i
55.5+31.5i
127.5-32.5i
113.5+94.5i
65.5+45.5i
-127.5-127.5i
18.5-96.5i
-54.5-88.5i
59.5-83.5i
127.5-9.5i
-10.5-49.5i
126.5-82.5i
55.5-56.5i
127.5+56.5i
127.5+127.5i
104.5+12.5i
-3.5-65.5i
127.5+12.5i
-13.5-98.5i
-91.5-127.5i
-82.5-85.5i
-83.5-127.5i
-23.5+23.5i
127.5+127.5i
-27.5+127.5i
31.5-23.5i
127.5+127.5i
-53.5-12.5i
-127.5-127.5i
52.5-127.5i
127.5-101.5i
-28.5+120.5i
-127.5+127.5i
-127.5+92.5i
-4.5+127.5i
-127.5+127.5i
-93.5-2.5i
9.5+20.5i
-80.5-64.5i
-127.5-72.5i
-127.5-81.5i
-116.5-127.5i
127.5+127.5i
50.5+127.5i
-127.5-76.5i
17.5+18.5i
70.5+27.5i
127.5+123.5i
48.5+127.5i
-127.5+90.5i
53.5-127.5i
-107.5+127.5i
-127.5+119.5i
127.5+98.5i
-87.5+60.5i
-65.5-76.5i
127.5+75.5i
-127.5-84.5i
4.5+46.5i
90.5-20.5i
69.5-33.5i
11.5+127.5i
-127.5+31.5i
54.5-26.5i
125.5+127.5i
-50.5-127.5i
-127.5-127.5i
-127.5+83.5i
-30.5-110.5i
27.5-109.5i
127.5-20.5i
96.5-127.5i
127.5+78.5i
-78.5+101.5i
127.5-90.5i
127.5-71.5i
127.5-63.5i
-100.5+8.5i
127.5+37.5i
91.5-96.5i
20.5+11.5i
-68.5-104.5i
59.5+39.5i
-117.5+81.5i
-124.5-15.5i
-127.5+28.5i
-5.5+127.5i
-77.5+98.5i
-121.5+55.5i
-31.5-127.5i
127.5-36.5i
84.5-71.5i
127.5-121.5i
-127.5+127.5i
-117.5+63.5i
-5.5-127.5i
-31.5-100.5i
-10.5-0.5i
19.5-127.5i
127.5+122.5i
-82.5+10.5i
