5.5+76.5i
72.5-38.5i
70.5-50.5i
-81.5+2.5i
31.5+0.5i
0.5-19.5i
-24.5+21.5i
21.5+41.5i
46.5-10.5i
-1.5+2.5i
25.5-9.5i
-0.5+3.5i
-17.5-1.5i
20.5+18.5i
4.5+30.5i
8.5-59.5i
-38.5+16.5i
54.5+9.5i
-4.5-15.5i
-23.5-1.5i
22.5+4.5i
16.5+14.5i
24.5-16.5i
2.5-22.5i
-19.5+63.5i
52.5-45.5i
-17.5+26.5i
55.5+25.5i
19.5-34.5i
3.5-16.5i
-10.5+26.5i
0.5+16.5i
20.5-24.5i
22.5+30.5i
-18.5-37.5i
3.5-12.5i
-62.5+25.5i
-47.5-9.5i
44.5-7.5i
-51.5-3.5i
-27.5-0.5i
127.5+26.5i
-38.5-52.5i
23.5+9.5i
17.5-56.5i
-47.5-15.5i
57.5+41.5i
31.5-39.5i
-30.5-25.5i
0.5+49.5i
32.5-9.5i
16.5+9.5i
31.5+20.5i
27.5-64.5i
53.5+15.5i
1.5-67.5i
-59.5-63.5i
-49.5+18.5i
-47.5+6.5i
-34.5-33.5i
-46.5-4.5i
-53.5+19.5i
-3.5-15.5i
-30.5-7.5i
-58.5-14.5i
15.5+7.5i
-27.5+5.5i
-4.5-22.5i
55.5-9.5i
-18.5-24.5i
7.5-43.5i
-73.5-44.5i
-20.5+46.5i
-11.5+48.5i
43.5-4.5i
6.5+8.5i
-65.5+63.5i
10.5+20.5i
35.5-23.5i
-1.5+34.5i
27.5+4.5i
19.5+12.5i
12.5-14.5i
55.5-12.5i
-32.5+13.5i
6.5+0.5i
2.5-24.5i
-21.5+51.5i
74.5-15.5i
-37.5-55.5i
23.5+41.5i
57.5-13.5i
-1.5-79.5i
30.5-16.5i
19.5+12.5i
-10.5-63.5i
-30.5+9.5i
40.5+18.5i
-39.5-45.5i
-35.5+18.5i
16.5+25.5i
54.5-19.5i
-1.5-44.5i
-78.5-13.5i
9.5+31.5i
-4.5+19.5i
24.5-34.5i
-12.5-12.5i
-33.5-23.5i
-54.5+22.5i
33.5+34.5i
-30.5+17.5i
19.5+30.5i
47.5-7.5i
-49.5+3.5i
13.5+8.5i
36.5+33.5i
20.5-49.5i
-37.5-16.5i
-54.5-49.5i
-59.5-0.5i
10.5+78.5i
6.5-25.5i
-4.5+5.5i
0.5-1.5i
-36.5-8.5i
5.5+27.5i
-39.5+23.5i
11.5+24.5i
34.5-41.5i
11.5-57.5i
-38.5-25.5i
-87.5+11.5i
9.5+8.5i
0.5-4.5i
-39.5+86.5i
34.5-42.5i
17.5-12.5i
-45.5+59.5i
-7.5-7.5i
85.5+37.5i
-12.5-41.5i
-15.5-56.5i
-6.5-3.5i
13.5-32.5i
-25.5+15.5i
30.5-8.5i
-18.5-20.5i
55.5+24.5i
61.5-47.5i
-1.5-33.5i
-44.5-6.5i
37.5+6.5i
-29.5-44.5i
-63.5-12.5i
86.5+51.5i
4.5-33.5i
-24.5+96.5i
47.5+31.5i
-0.5-70.5i
16.5+99.5i
19.5-13.5i
27.5-64.5i
-26.5+9.5i
-13.5+31.5i
-5.5+46.5i
36.5-7.5i
-16.5-4.5i
-28.5+6.5i
26.5-2.5i
3.5-13.5i
9.5-5.5i
-27.5-18.5i
20.5-16.5i
-35.5-36.5i
-22.5-2.5i
23.5+44.5i
-25.5+10.5i
44.5+11.5i
25.5-9.5i
-12.5+32.5i
53.5+27.5i
-24.5-13.5i
49.5+48.5i
73.5+37.5i
0.5-38.5i
-9.5+31.5i
70.5-20.5i
-38.5-3.5i
