-3.5+2.5i
41.5+75.5i
9.5-27.5i
-29.5+53.5i
77.5+34.5i
-42.5-13.5i
-13.5+27.5i
-2.5-8.5i
-64.5+10.5i
-41.5-17.5i
14.5-9.5i
4.5-45.5i
-2.5-38.5i
24.5+13.5i
-20.5-1.5i
21.5-39.5i
-22.5+13.5i
-7.5+13.5i
-41.5-9.5i
36.5+28.5i
9.5-24.5i
19.5+1.5i
65.5+58.5i
62.5-47.5i
19.5-0.5i
28.5+64.5i
6.5+56.5i
-36.5-6.5i
-43.5+28.5i
-23.5+41.5i
5.5-39.5i
-45.5+3.5i
-35.5+41.5i
-33.5-23.5i
-17.5+32.5i
-57.5+1.5i
-88.5+16.5i
-4.5+37.5i
-16.5-30.5i
-62.5-23.5i
3.5+8.5i
-22.5-24.5i
-36.5-35.5i
56.5+41.5i
5.5+30.5i
-24.5-8.5i
32.5+3.5i
-29.5-8.5i
-30.5-19.5i
36.5+1.5i
-45.5+26.5i
24.5-16.5i
90.5+48.5i
-31.5-11.5i
10.5+14.5i
62.5+46.5i
-31.5-46.5i
-18.5+39.5i
42.5+23.5i
-18.5-118.5i
-36.5-15.5i
-22.5+3.5i
10.5-49.5i
46.5-19.5i
-35.5-31.5i
43.5+5.5i
38.5-9.5i
-5.5-14.5i
7.5-11.5i
-22.5+20.5i
-27.5-18.5i
51.5+2.5i
34.5+24.5i
-4.5+44.5i
41.5+37.5i
47.5+19.5i
-69.5+52.5i
26.5+20.5i
-17.5+19.5i
2.5+8.5i
25.5-32.5i
-47.5+26.5i
38.5+3.5i
-7.5-44.5i
-52.5-1.5i
-37.5+28.5i
-10.5-12.5i
12.5-56.5i
-1.5-37.5i
5.5+58.5i
-0.5-40.5i
37.5+1.5i
-20.5+10.5i
8.5-19.5i
-18.5+1.5i
-42.5+39.5i
24.5+13.5i
0.5+43.5i
-24.5-12.5i
10.5-18.5i
-38.5+40.5i
4.5-17.5i
10.5-13.5i
-15.5-11.5i
19.5-21.5i
31.5+65.5i
-26.5+21.5i
13.5+30.5i
46.5+36.5i
13.5-0.5i
-37.5-8.5i
41.5-19.5i
30.5-12.5i
-0.5+51.5i
-7.5-35.5i
-24.5+24.5i
25.5+43.5i
8.5-39.5i
5.5+38.5i
2.5-27.5i
34.5+39.5i
-2.5+17.5i
