18.5-37.5i
4.5-14.5i
9.5+14.5i
31.5+30.5i
71.5-78.5i
-65.5+44.5i
106.5+46.5i
51.5-33.5i
-34.5-38.5i
1.5-3.5i
19.5+12.5i
-5.5+3.5i
-5.5+10.5i
20.5+4.5i
17.5+3.5i
-19.5-34.5i
6.5-51.5i
-1.5-11.5i
27.5+8.5i
-1.5-10.5i
30.5-19.5i
32.5+48.5i
38.5+29.5i
-3.5-3.5i
13.5-0.5i
13.5+4.5i
1.5-11.5i
-13.5-1.5i
-17.5+7.5i
15.5+5.5i
-26.5+19.5i
-11.5-22.5i
23.5-20.5i
6.5+17.5i
-39.5-27.5i
-43.5+11.5i
16.5-25.5i
5.5-15.5i
1.5-57.5i
0.5+21.5i
25.5+3.5i
14.5+3.5i
-4.5+11.5i
8.5+0.5i
8.5-6.5i
-12.5-7.5i
31.5-8.5i
29.5-9.5i
-2.5-28.5i
0.5+16.5i
17.5+15.5i
6.5+16.5i
8.5-30.5i
18.5-2.5i
9.5-17.5i
-2.5+0.5i
0.5-11.5i
20.5-0.5i
-3.5+1.5i
11.5-5.5i
20.5+3.5i
-3.5-1.5i
29.5+4.5i
-13.5+1.5i
3.5-3.5i
10.5+6.5i
5.5-24.5i
-1.5-28.5i
3.5+20.5i
16.5+24.5i
2.5-6.5i
2.5+7.5i
29.5+2.5i
31.5+1.5i
6.5+7.5i
12.5-3.5i
-16.5+9.5i
14.5-23.5i
44.5+10.5i
8.5-7.5i
45.5-22.5i
44.5-15.5i
27.5-27.5i
13.5-4.5i
3.5+8.5i
-27.5-27.5i
32.5-34.5i
9.5+1.5i
-1.5+17.5i
5.5-4.5i
16.5-30.5i
3.5-24.5i
43.5-18.5i
24.5+3.5i
-2.5+12.5i
1.5+24.5i
1.5-2.5i
8.5-5.5i
-1.5-0.5i
-1.5-6.5i
3.5+53.5i
11.5-23.5i
41.5+10.5i
-3.5-14.5i
18.5-12.5i
0.5+14.5i
15.5-8.5i
20.5-14.5i
42.5+15.5i
-27.5-10.5i
-6.5+18.5i
41.5-38.5i
22.5+0.5i
-25.5+8.5i
26.5-3.5i
16.5+35.5i
-16.5-15.5i
37.5-4.5i
52.5-14.5i
6.5+12.5i
7.5-16.5i
35.5+56.5i
-18.5+55.5i
28.5-86.5i
39.5-32.5i
0.5+28.5i
-24.5-3.5i
22.5-3.5i
-26.5-16.5i
37.5-1.5i
4.5+80.5i
-23.5+0.5i
30.5+11.5i
16.5+26.5i
-17.5+41.5i
-5.5-13.5i
22.5+29.5i
-42.5+27.5i
-4.5+24.5i
-0.5+6.5i
-65.5-6.5i
10.5-21.5i
-32.5+20.5i
-39.5-63.5i
13.5+14.5i
12.5-7.5i
-35.5-15.5i
-20.5+15.5i
23.5-9.5i
48.5+5.5i
-15.5+55.5i
9.5+0.5i
3.5+21.5i
-15.5+41.5i
10.5-22.5i
-36.5+36.5i
-3.5-41.5i
24.5-58.5i
-0.5+7.5i
-20.5+21.5i
8.5-11.5i
36.5-3.5i
22.5-18.5i
20.5-33.5i
-18.5-24.5i
-9.5-7.5i
3.5+12.5i
-1.5+1.5i
31.5+7.5i
7.5-28.5i
49.5+25.5i
73.5+39.5i
-4.5-20.5i
