26.5+21.5i
45.5+18.5i
23.5+2.5i
87.5+11.5i
89.5-15.5i
12.5-60.5i
14.5-28.5i
-27.5+35.5i
7.5+47.5i
5.5-41.5i
-81.5-31.5i
-57.5-25.5i
-44.5-38.5i
-93.5+39.5i
-48.5+6.5i
-24.5-12.5i
65.5-54.5i
38.5-51.5i
-10.5-24.5i
19.5-16.5i
-14.5-72.5i
-20.5+5.5i
0.5+54.5i
61.5-1.5i
8.5-7.5i
-36.5-51.5i
-18.5-22.5i
-6.5+1.5i
24.5-15.5i
31.5-8.5i
5.5+3.5i
8.5+82.5i
67.5+31.5i
42.5-28.5i
12.5-32.5i
42.5+69.5i
28.5+120.5i
18.5+97.5i
45.5+111.5i
52.5+23.5i
48.5-23.5i
1.5-0.5i
-35.5-5.5i
15.5+6.5i
-83.5+19.5i
-13.5+6.5i
17.5+19.5i
16.5-1.5i
-27.5-48.5i
-33.5+9.5i
-8.5-15.5i
-4.5+21.5i
88.5+57.5i
127.5-78.5i
67.5-62.5i
23.5-0.5i
-46.5+32.5i
15.5-15.5i
7.5-61.5i
31.5-9.5i
34.5+21.5i
-0.5-6.5i
22.5+64.5i
75.5+54.5i
5.5+7.5i
-10.5+17.5i
21.5+5.5i
-22.5-8.5i
-57.5-11.5i
29.5+24.5i
29.5-25.5i
38.5+3.5i
-18.5+24.5i
48.5-35.5i
36.5-48.5i
-12.5-88.5i
-36.5-36.5i
-23.5-43.5i
51.5-104.5i
-14.5-42.5i
24.5-30.5i
19.5-71.5i
57.5+42.5i
67.5+48.5i
52.5-2.5i
72.5+37.5i
52.5-2.5i
54.5+26.5i
19.5+89.5i
39.5+28.5i
28.5-21.5i
51.5-63.5i
-22.5-28.5i
16.5-24.5i
41.5+23.5i
-25.5-42.5i
-9.5-78.5i
-29.5-53.5i
14.5-45.5i
33.5+42.5i
1.5+76.5i
-8.5+98.5i
17.5+48.5i
-13.5+87.5i
1.5+50.5i
25.5+6.5i
12.5-0.5i
-24.5-30.5i
39.5-10.5i
40.5-47.5i
18.5-32.5i
29.5-31.5i
-7.5-31.5i
5.5+14.5i
82.5-34.5i
77.5-46.5i
53.5+34.5i
31.5+17.5i
33.5+22.5i
46.5+66.5i
31.5+0.5i
26.5-12.5i
-26.5-1.5i
2.5-35.5i
-39.5-1.5i
