-66.5-23.5i
-23.5-7.5i
-127.5+48.5i
35.5-0.5i
-3.5-4.5i
63.5-91.5i
6.5+19.5i
-77.5-4.5i
-15.5-12.5i
84.5-127.5i
-49.5+13.5i
-127.5-120.5i
-26.5-96.5i
26.5-33.5i
-20.5+54.5i
-27.5-86.5i
-11.5+6.5i
-3.5+12.5i
-84.5+29.5i
-37.5+120.5i
127.5+31.5i
85.5-6.5i
40.5-109.5i
50.5-80.5i
-22.5+44.5i
65.5-127.5i
-34.5-85.5i
-56.5-48.5i
66.5+0.5i
-126.5+26.5i
27.5-0.5i
11.5-7.5i
34.5-127.5i
32.5-40.5i
-66.5-1.5i
13.5-15.5i
20.5-49.5i
127.5-22.5i
-85.5-21.5i
-16.5-38.5i
83.5+118.5i
127.5-38.5i
98.5+85.5i
-37.5+53.5i
-4.5-82.5i
-66.5-75.5i
32.5+63.5i
-27.5+70.5i
59.5-127.5i
-24.5-69.5i
-119.5+70.5i
-127.5+50.5i
112.5+27.5i
-21.5+64.5i
-81.5+68.5i
36.5+100.5i
38.5+47.5i
34.5+69.5i
-5.5+77.5i
127.5-51.5i
63.5-104.5i
116.5-127.5i
-98.5+93.5i
9.5-29.5i
127.5-70.5i
-127.5-127.5i
-103.5-27.5i
-101.5-15.5i
-84.5-50.5i
-9.5+71.5i
-127.5-51.5i
-80.5-50.5i
37.5+127.5i
-28.5+41.5i
104.5+60.5i
-103.5-42.5i
90.5+26.5i
-103.5+8.5i
69.5-56.5i
-34.5+29.5i
77.5+28.5i
27.5+13.5i
-5.5-12.5i
-62.5-87.5i
-127.5+14.5i
-127.5+35.5i
-46.5-127.5i
-92.5+76.5i
-69.5-15.5i
93.5+4.5i
76.5+127.5i
-113.5+122.5i
-127.5-106.5i
127.5+93.5i
-25.5+127.5i
51.5+58.5i
80.5-10.5i
127.5+74.5i
81.5+124.5i
46.5+44.5i
77.5-52.5i
-44.5-8.5i
-99.5+86.5i
-62.5+127.5i
-10.5+28.5i
-32.5-35.5i
-31.5+1.5i
-52.5-80.5i
19.5+106.5i
-127.5-49.5i
127.5+127.5i
-38.5+6.5i
10.5-127.5i
-5.5+127.5i
-22.5-15.5i
127.5-72.5i
30.5-18.5i
-7.5-70.5i
-127.5-75.5i
-40.5-4.5i
-65.5-25.5i
-123.5-48.5i
54.5+62.5i
45.5+127.5i
-13.5-4.5i
73.5-10.5i
46.5+127.5i
127.5-72.5i
127.5-51.5i
127.5-127.5i
-14.5-127.5i
-92.5-71.5i
-68.5+21.5i
66.5-67.5i
4.5+35.5i
-68.5-101.5i
-90.5+98.5i
34.5+89.5i
67.5+127.5i
127.5+98.5i
117.5-107.5i
127.5-115.5i
38.5-24.5i
34.5+59.5i
40.5-104.5i
127.5+127.5i
38.5+36.5i
113.5-25.5i
-66.5+0.5i
-40.5-127.5i
127.5+120.5i
-65.5+34.5i
99.5-66.5i
-10.5-76.5i
63.5-127.5i
-127.5-109.5i
35.5+13.5i
-72.5+127.5i
31.5+90.5i
40.5-14.5i
127.5+127.5i
-12.5+127.5i
24.5-52.5i
115.5+80.5i
-95.5+113.5i
92.5-83.5i
118.5-17.5i
-127.5-75.5i
63.5-88.5i
61.5-54.5i
-32.5-127.5i
58.5-49.5i
-40.5-66.5i
-127.5-82.5i
9.5+50.5i
-101.5+36.5i
-10.5+93.5i
-127.5+74.5i
-22.5+24.5i
-0.5-22.5i
-24.5+43.5i
-40.5+127.5i
77.5-42.5i
127.5-11.5i
59.5+60.5i
-18.5+0.5i
-22.5-28.5i
