-53.5-127.5i
-108.5+118.5i
-49.5+64.5i
81.5+18.5i
127.5-127.5i
57.5-127.5i
-35.5-127.5i
-85.5-127.5i
-38.5-122.5i
-112.5+4.5i
-89.5-57.5i
-127.5-44.5i
84.5-19.5i
77.5-127.5i
-55.5-48.5i
83.5+111.5i
-8.5+127.5i
39.5+127.5i
-127.5-45.5i
-127.5+94.5i
-127.5-57.5i
-127.5+14.5i
-17.5-75.5i
-127.5-84.5i
-116.5+68.5i
-52.5+48.5i
39.5-0.5i
11.5-5.5i
18.5-45.5i
-127.5-102.5i
-107.5-45.5i
-99.5+17.5i
-90.5+54.5i
-46.5+127.5i
19.5+58.5i
-46.5+97.5i
-127.5+38.5i
-80.5+127.5i
97.5+20.5i
17.5+127.5i
86.5+76.5i
-96.5+53.5i
43.5+5.5i
-116.5+111.5i
3.5+127.5i
-74.5+114.5i
29.5+87.5i
18.5+25.5i
26.5+78.5i
25.5-13.5i
-107.5+17.5i
-77.5+127.5i
99.5+127.5i
-57.5+90.5i
-15.5-58.5i
-127.5-127.5i
-40.5-127.5i
-29.5-127.5i
-61.5-29.5i
61.5+103.5i
-97.5+48.5i
-123.5+127.5i
-14.5+75.5i
127.5+31.5i
65.5-127.5i
-127.5-52.5i
-127.5+0.5i
-106.5-80.5i
7.5-127.5i
-47.5-65.5i
-93.5+57.5i
-30.5+113.5i
126.5+4.5i
127.5-93.5i
38.5-127.5i
-57.5-127.5i
-127.5-127.5i
-83.5-51.5i
-127.5-127.5i
-127.5+97.5i
-127.5+90.5i
-107.5+127.5i
-98.5+10.5i
-45.5-13.5i
-5.5-93.5i
4.5+19.5i
-42.5-58.5i
45.5-31.5i
14.5-122.5i
127.5+22.5i
80.5-77.5i
28.5+50.5i
-31.5-24.5i
-24.5-4.5i
86.5+46.5i
94.5+37.5i
9.5+105.5i
-83.5-10.5i
-127.5+28.5i
41.5+17.5i
84.5-15.5i
127.5+12.5i
124.5-70.5i
14.5+21.5i
54.5+19.5i
2.5-14.5i
88.5-91.5i
-127.5-127.5i
-127.5-37.5i
-127.5-3.5i
71.5+102.5i
127.5-11.5i
75.5+29.5i
-63.5-42.5i
-120.5-55.5i
-82.5-89.5i
-7.5-61.5i
-61.5-14.5i
-36.5+72.5i
-93.5+0.5i
-106.5+98.5i
-18.5+78.5i
-68.5+77.5i
94.5+18.5i
55.5-61.5i
76.5+31.5i
-127.5-55.5i
-127.5+68.5i
-94.5+2.5i
-57.5+127.5i
54.5+127.5i
41.5+16.5i
116.5-127.5i
1.5-91.5i
75.5-58.5i
-126.5-94.5i
-65.5-40.5i
-80.5-56.5i
-76.5+68.5i
77.5-41.5i
12.5-52.5i
127.5+71.5i
-88.5+26.5i
-124.5+6.5i
-97.5-32.5i
110.5-20.5i
75.5+52.5i
7.5-106.5i
-127.5-62.5i
-51.5-26.5i
27.5+10.5i
27.5-1.5i
-50.5-70.5i
-79.5-32.5i
-88.5-14.5i
-127.5+99.5i
-127.5+14.5i
-101.5-25.5i
-18.5-40.5i
13.5+76.5i
108.5+127.5i
127.5-39.5i
127.5-127.5i
127.5-127.5i
-4.5-127.5i
-79.5-41.5i
77.5-69.5i
-38.5-108.5i
-30.5+35.5i
