-70.5-101.5i
10.5-36.5i
0.5-44.5i
26.5+31.5i
-40.5+17.5i
1.5+40.5i
-56.5+33.5i
-40.5+33.5i
-86.5-10.5i
-14.5-20.5i
-19.5-15.5i
-16.5-35.5i
11.5-35.5i
-24.5-26.5i
-14.5-106.5i
48.5-72.5i
-17.5-34.5i
-51.5-127.5i
20.5-127.5i
74.5-127.5i
56.5-97.5i
58.5-122.5i
115.5-96.5i
127.5-11.5i
99.5+34.5i
59.5+64.5i
22.5+65.5i
3.5+59.5i
21.5+61.5i
47.5+75.5i
74.5+127.5i
28.5+127.5i
-119.5+127.5i
-127.5+56.5i
-58.5-17.5i
37.5-31.5i
119.5+17.5i
114.5+91.5i
58.5+105.5i
4.5+124.5i
-30.5+39.5i
30.5+35.5i
37.5-12.5i
115.5+27.5i
56.5+121.5i
-88.5+102.5i
-117.5-49.5i
-14.5-92.5i
28.5-50.5i
38.5-6.5i
-34.5+20.5i
-46.5-59.5i
2.5-25.5i
0.5-38.5i
-3.5+2.5i
-17.5-36.5i
57.5+3.5i
85.5+77.5i
4.5+127.5i
-93.5+105.5i
-71.5+102.5i
-127.5+111.5i
-127.5+5.5i
-86.5-17.5i
-46.5+4.5i
-83.5+42.5i
-86.5-2.5i
-81.5-23.5i
-42.5-60.5i
15.5+1.5i
-61.5+25.5i
-41.5-48.5i
31.5+6.5i
-41.5+51.5i
-67.5-48.5i
20.5-80.5i
126.5-11.5i
51.5+87.5i
21.5+38.5i
39.5+43.5i
71.5+23.5i
82.5+85.5i
52.5+37.5i
80.5+54.5i
45.5+52.5i
51.5-28.5i
127.5-30.5i
127.5+67.5i
127.5+68.5i
106.5+127.5i
7.5+106.5i
4.5+67.5i
-65.5+41.5i
-1.5-66.5i
80.5+51.5i
-19.5+55.5i
-2.5+93.5i
-92.5+68.5i
-7.5+80.5i
-127.5+127.5i
-127.5+42.5i
-86.5+19.5i
-113.5+87.5i
-127.5-43.5i
-31.5-127.5i
127.5-47.5i
120.5+70.5i
64.5+60.5i
111.5+71.5i
102.5+116.5i
62.5+127.5i
-15.5+102.5i
3.5+70.5i
-0.5+19.5i
11.5+19.5i
20.5-16.5i
12.5+26.5i
-22.5-49.5i
40.5-35.5i
-28.5+10.5i
-24.5-27.5i
-31.5-15.5i
-53.5-34.5i
-25.5-63.5i
7.5-35.5i
24.5-23.5i
85.5+36.5i
-6.5+113.5i
