-89.5+72.5i
127.5+18.5i
-96.5-67.5i
28.5+110.5i
47.5-72.5i
-39.5+41.5i
69.5-38.5i
-106.5+10.5i
119.5+60.5i
-72.5-125.5i
-26.5+127.5i
127.5-113.5i
-127.5-28.5i
48.5+127.5i
88.5-97.5i
-123.5-41.5i
35.5+103.5i
31.5-75.5i
-24.5+42.5i
43.5-75.5i
-92.5+39.5i
61.5+49.5i
29.5-42.5i
-44.5-43.5i
-44.5+56.5i
66.5+30.5i
14.5-74.5i
-57.5+21.5i
23.5+7.5i
-20.5+18.5i
67.5+2.5i
-31.5-78.5i
-70.5+58.5i
70.5+54.5i
50.5-65.5i
-104.5-70.5i
-36.5+127.5i
127.5-48.5i
-86.5-67.5i
-19.5+45.5i
11.5+4.5i
11.5+30.5i
56.5-66.5i
-113.5+5.5i
104.5+88.5i
-9.5-103.5i
-27.5+40.5i
12.5-10.5i
-9.5+10.5i
13.5-13.5i
-10.5+11.5i
25.5-38.5i
-69.5+28.5i
45.5+17.5i
-23.5-24.5i
-15.5-22.5i
-26.5+78.5i
101.5-48.5i
-99.5-22.5i
34.5+62.5i
-7.5-49.5i
-3.5+46.5i
34.5-53.5i
-81.5+11.5i
59.5+64.5i
50.5-69.5i
-85.5-20.5i
3.5+87.5i
75.5-28.5i
-47.5-68.5i
-48.5+51.5i
56.5+41.5i
29.5-51.5i
-79.5-26.5i
15.5+105.5i
59.5-93.5i
-127.5+28.5i
104.5+46.5i
-36.5-82.5i
-41.5+52.5i
39.5+15.5i
14.5-41.5i
-52.5-11.5i
20.5+52.5i
-0.5-34.5i
-3.5+32.5i
31.5-59.5i
-109.5+31.5i
83.5+65.5i
-21.5-125.5i
-80.5+61.5i
65.5+26.5i
-1.5-40.5i
-5.5+12.5i
-19.5-22.5i
3.5+46.5i
60.5-38.5i
-82.5-30.5i
43.5+76.5i
15.5-83.5i
-43.5+29.5i
21.5-19.5i
21.5-5.5i
-49.5-43.5i
36.5+92.5i
27.5-117.5i
-93.5+72.5i
123.5+2.5i
-84.5-78.5i
10.5+94.5i
44.5-43.5i
-13.5+0.5i
-24.5-31.5i
-12.5+73.5i
91.5-38.5i
-88.5-62.5i
-17.5+101.5i
101.5-24.5i
-65.5-52.5i
-7.5+62.5i
37.5-16.5i
-13.5-25.5i
-33.5+35.5i
76.5+0.5i
-64.5-69.5i
-22.5+99.5i
100.5-48.5i
-98.5-34.5i
42.5+63.5i
-19.5-43.5i
19.5+50.5i
22.5-73.5i
-66.5+52.5i
77.5+13.5i
-24.5-44.5i
-13.5+18.5i
10.5+12.5i
14.5-28.5i
-50.5+28.5i
80.5-2.5i
-91.5-58.5i
51.5+83.5i
-19.5-80.5i
13.5+55.5i
-6.5-47.5i
-5.5+25.5i
-7.5-22.5i
24.5+19.5i
-2.5-68.5i
-52.5+59.5i
77.5-17.5i
-59.5-17.5i
36.5+5.5i
-52.5-11.5i
62.5+27.5i
-35.5-85.5i
-4.5+77.5i
33.5-37.5i
-17.5-4.5i
