-18.5-20.5i
26.5+23.5i
-39.5+16.5i
7.5-34.5i
51.5-14.5i
46.5+27.5i
38.5+8.5i
3.5-6.5i
-5.5+20.5i
38.5+15.5i
-16.5+53.5i
-10.5+11.5i
-28.5+22.5i
-40.5-9.5i
-13.5-12.5i
-16.5+22.5i
-8.5-33.5i
54.5-11.5i
37.5+41.5i
-24.5-15.5i
-16.5-20.5i
-40.5-23.5i
-20.5-21.5i
6.5+23.5i
-48.5+31.5i
-56.5+21.5i
-43.5+6.5i
2.5-25.5i
-5.5-31.5i
6.5-18.5i
10.5-5.5i
-32.5-44.5i
-14.5-67.5i
13.5-33.5i
-1.5-25.5i
14.5-16.5i
-8.5+27.5i
-3.5+26.5i
48.5+10.5i
-13.5+1.5i
-31.5-42.5i
26.5-27.5i
18.5+20.5i
-2.5+5.5i
-40.5-10.5i
24.5-25.5i
-1.5+12.5i
-32.5+9.5i
30.5-2.5i
-0.5+13.5i
-20.5+24.5i
-24.5-20.5i
-7.5-3.5i
-24.5-2.5i
37.5-53.5i
-8.5-2.5i
-2.5+6.5i
44.5-5.5i
12.5+24.5i
-32.5+14.5i
26.5+21.5i
8.5-14.5i
-20.5-7.5i
-25.5+2.5i
13.5-25.5i
-4.5+5.5i
-12.5-8.5i
4.5-1.5i
-61.5-0.5i
-33.5+17.5i
-0.5-5.5i
-18.5-22.5i
7.5-10.5i
2.5+35.5i
-1.5+14.5i
5.5+1.5i
46.5-7.5i
26.5+10.5i
28.5+2.5i
2.5+20.5i
-5.5-36.5i
24.5-1.5i
13.5-7.5i
12.5-33.5i
-4.5-28.5i
32.5-8.5i
-4.5-14.5i
43.5-15.5i
10.5+54.5i
-13.5-40.5i
-0.5-29.5i
-7.5+24.5i
-9.5+5.5i
22.5-40.5i
34.5+26.5i
-31.5+27.5i
7.5-22.5i
30.5-9.5i
42.5+9.5i
-24.5+21.5i
-47.5+55.5i
-45.5+5.5i
27.5-11.5i
-25.5+42.5i
-19.5-9.5i
11.5-34.5i
11.5-2.5i
10.5+57.5i
-8.5-4.5i
28.5-18.5i
6.5+4.5i
16.5+11.5i
-11.5-24.5i
50.5+13.5i
11.5-1.5i
-19.5-5.5i
4.5+31.5i
5.5+30.5i
-53.5+25.5i
-21.5+8.5i
24.5+15.5i
17.5-0.5i
-8.5+21.5i
17.5-32.5i
19.5-27.5i
-5.5+7.5i
13.5-50.5i
22.5-38.5i
0.5+3.5i
-28.5+22.5i
-59.5-29.5i
41.5-8.5i
47.5+36.5i
1.5+32.5i
14.5-8.5i
18.5-36.5i
-3.5+7.5i
29.5-10.5i
42.5+35.5i
-10.5+2.5i
-3.5+5.5i
5.5+0.5i
-19.5+26.5i
-18.5-24.5i
4.5+6.5i
4.5-30.5i
-9.5-12.5i
-38.5-32.5i
4.5-40.5i
18.5-18.5i
-8.5-5.5i
-21.5-5.5i
-40.5+10.5i
-19.5+3.5i
29.5+28.5i
49.5-9.5i
101.5+20.5i
53.5+96.5i
-36.5-3.5i
17.5+15.5i
-13.5+31.5i
-19.5+11.5i
-22.5-22.5i
15.5-6.5i
44.5-7.5i
-19.5+24.5i
-84.5+19.5i
-21.5-38.5i
31.5-6.5i
11.5-21.5i
4.5-2.5i
-2.5-6.5i
-46.5-30.5i
-6.5-47.5i
-12.5-3.5i
46.5-7.5i
24.5+26.5i
-3.5+20.5i
17.5+38.5i
-25.5+55.5i
-22.5-33.5i
-13.5-53.5i
10.5+22.5i
2.5-9.5i
-2.5-13.5i
-2.5-20.5i
-1.5-1.5i
-30.5-27.5i
11.5-30.5i
-7.5-50.5i
14.5-35.5i
33.5+14.5i
15.5+12.5i
25.5-9.5i
-30.5+0.5i
-30.5-67.5i
28.5-54.5i
-5.5-1.5i
-6.5-42.5i
39.5-9.5i
27.5-0.5i
62.5+14.5i
21.5+23.5i
-19.5-13.5i
17.5-12.5i
-46.5+23.5i
-49.5-31.5i
32.5-2.5i
-26.5+35.5i
-15.5+8.5i
-12.5+39.5i
-26.5+11.5i
-1.5+12.5i
-17.5-2.5i
-4.5+0.5i
-66.5-9.5i
26.5-74.5i
24.5+0.5i
-27.5+18.5i
20.5-54.5i
45.5+19.5i
-20.5+23.5i
12.5-4.5i
-23.5+16.5i
-11.5+0.5i
-25.5-18.5i
-6.5-65.5i
62.5+61.5i
28.5+64.5i
34.5-28.5i
46.5+35.5i
6.5+20.5i
-27.5-12.5i
-15.5-1.5i
21.5+10.5i
-28.5+29.5i
-0.5-11.5i
37.5-1.5i
63.5+14.5i
1.5-34.5i
11.5-13.5i
18.5+4.5i
4.5+5.5i
17.5-19.5i
12.5+66.5i
-17.5+53.5i
15.5-0.5i
31.5+53.5i
-35.5+39.5i
-47.5-23.5i
-6.5-69.5i
-7.5-9.5i
0.5-7.5i
19.5+15.5i
18.5+34.5i
-6.5+42.5i
37.5-15.5i
-3.5+10.5i
-5.5+30.5i
47.5-31.5i
-28.5-10.5i
-14.5-25.5i
9.5-5.5i
5.5-14.5i
-9.5+6.5i
-15.5+0.5i
-9.5+48.5i
-39.5+65.5i
-63.5-36.5i
-13.5-36.5i
0.5+53.5i
-37.5-35.5i
-19.5-37.5i
-36.5-16.5i
-12.5-28.5i
27.5-4.5i
64.5+18.5i
62.5+1.5i
29.5-8.5i
-11.5+6.5i
-2.5-18.5i
33.5-19.5i
4.5+30.5i
-68.5+31.5i
-78.5-24.5i
45.5-36.5i
37.5+16.5i
-7.5-1.5i
6.5+37.5i
-37.5+50.5i
-8.5+3.5i
-65.5+16.5i
-34.5-3.5i
-18.5-8.5i
-34.5-20.5i
13.5-41.5i
37.5+1.5i
3.5-30.5i
18.5-25.5i
7.5+17.5i
-7.5+21.5i
-18.5+29.5i
-28.5-24.5i
7.5+22.5i
-25.5+1.5i
37.5-61.5i
32.5+23.5i
-3.5+16.5i
8.5-21.5i
-17.5+22.5i
-40.5-52.5i
-3.5-50.5i
8.5+4.5i
-4.5+35.5i
2.5-4.5i
-2.5-46.5i
-16.5-43.5i
21.5-53.5i
6.5-30.5i
-3.5+6.5i
-15.5+29.5i
16.5+22.5i
19.5+0.5i
45.5+6.5i
40.5+23.5i
27.5+30.5i
12.5+9.5i
19.5-25.5i
-12.5+17.5i
-20.5-27.5i
-17.5-30.5i
-17.5-4.5i
-3.5-18.5i
22.5+16.5i
-17.5+30.5i
-8.5+23.5i
17.5+15.5i
15.5+9.5i
-18.5+5.5i
-1.5-16.5i
25.5+13.5i
-18.5-27.5i
10.5-42.5i
21.5+19.5i
-3.5-0.5i
34.5-32.5i
-19.5-9.5i
-4.5-26.5i
2.5-21.5i
-48.5-14.5i
10.5-14.5i
11.5+52.5i
-56.5+14.5i
56.5-19.5i
30.5+50.5i
-13.5-8.5i
-5.5-14.5i
8.5+21.5i
-33.5-9.5i
23.5-46.5i
-15.5-16.5i
35.5-22.5i
66.5+8.5i
27.5+36.5i
5.5+13.5i
31.5+4.5i
14.5+26.5i
-14.5+18.5i
27.5+12.5i
-26.5+25.5i
-50.5+12.5i
-13.5-15.5i
5.5+18.5i
48.5+38.5i
17.5+16.5i
10.5+32.5i
-35.5+7.5i
-12.5-29.5i
-12.5+9.5i
-51.5+11.5i
-30.5-23.5i
2.5+7.5i
-22.5+35.5i
17.5-42.5i
11.5+7.5i
-14.5-17.5i
7.5-37.5i
64.5-21.5i
17.5-11.5i
13.5-44.5i
61.5+7.5i
44.5-14.5i
46.5+23.5i
-7.5+4.5i
-0.5+5.5i
8.5+16.5i
4.5+6.5i
21.5+19.5i
-23.5+5.5i
15.5+15.5i
-19.5+14.5i
19.5-0.5i
47.5-17.5i
7.5-27.5i
0.5-15.5i
-7.5-14.5i
-30.5-33.5i
-32.5+0.5i
-2.5-5.5i
5.5+6.5i
-38.5+57.5i
-39.5+36.5i
15.5+33.5i
-13.5+0.5i
-11.5-10.5i
36.5-20.5i
15.5-9.5i
11.5+2.5i
-12.5-6.5i
-7.5-41.5i
14.5-19.5i
-37.5-41.5i
32.5-6.5i
-0.5+58.5i
-22.5+5.5i
-3.5+18.5i
-35.5+18.5i
-17.5-9.5i
40.5+37.5i
7.5+20.5i
-8.5-24.5i
-27.5+13.5i
-17.5-46.5i
8.5-14.5i
-12.5+26.5i
-9.5-9.5i
17.5-7.5i
11.5-28.5i
44.5-22.5i
-17.5+11.5i
-52.5-45.5i
27.5-64.5i
31.5-7.5i
-31.5+6.5i
-2.5-11.5i
-4.5+42.5i
21.5+11.5i
8.5-45.5i
35.5-51.5i
-5.5+5.5i
33.5+20.5i
7.5-9.5i
2.5+10.5i
-1.5-14.5i
2.5-15.5i
47.5+9.5i
-2.5+13.5i
12.5-11.5i
-6.5+8.5i
4.5-7.5i
4.5-58.5i
37.5+8.5i
32.5+44.5i
-2.5+32.5i
2.5+37.5i
-9.5-21.5i
5.5+26.5i
-16.5+25.5i
17.5+4.5i
-2.5-44.5i
-13.5-38.5i
-21.5-1.5i
-56.5-17.5i
-0.5-32.5i
-16.5+14.5i
-7.5+6.5i
3.5+22.5i
-69.5-0.5i
-6.5-60.5i
-13.5-8.5i
-34.5-36.5i
1.5-44.5i
-75.5-12.5i
-44.5-39.5i
90.5+18.5i
23.5+22.5i
24.5-6.5i
33.5+19.5i
52.5+20.5i
9.5-23.5i
-12.5+2.5i
11.5+2.5i
15.5-47.5i
21.5-27.5i
21.5-10.5i
-16.5-33.5i
11.5-8.5i
-26.5+33.5i
-0.5-23.5i
16.5+38.5i
-18.5+39.5i
-24.5-2.5i
0.5-29.5i
28.5+21.5i
-52.5-1.5i
-25.5+23.5i
25.5+7.5i
-22.5-0.5i
3.5+8.5i
-14.5+50.5i
-27.5+9.5i
17.5-26.5i
22.5+8.5i
-24.5+9.5i
7.5+8.5i
63.5-17.5i
11.5-0.5i
-32.5+8.5i
-7.5-32.5i
28.5-28.5i
33.5+48.5i
-18.5+47.5i
-1.5-15.5i
25.5-21.5i
20.5-8.5i
22.5+18.5i
-3.5+28.5i
45.5+12.5i
17.5-10.5i
-44.5+11.5i
3.5-19.5i
21.5+18.5i
-51.5+4.5i
-18.5-3.5i
2.5-0.5i
-50.5+7.5i
-19.5+13.5i
5.5-12.5i
-4.5+18.5i
-39.5+65.5i
-38.5-13.5i
-0.5+5.5i
-17.5+22.5i
-29.5-16.5i
10.5-4.5i
5.5+33.5i
-23.5+15.5i
27.5+70.5i
22.5+42.5i
-4.5-18.5i
-33.5-37.5i
-6.5-34.5i
-42.5-20.5i
-18.5-29.5i
6.5+0.5i
-13.5+16.5i
38.5-21.5i
46.5+19.5i
-9.5+15.5i
9.5+26.5i
9.5+20.5i
16.5-39.5i
26.5-20.5i
-38.5-9.5i
