-38.5+16.5i
-33.5+29.5i
-37.5+11.5i
-18.5+0.5i
-38.5-9.5i
-19.5+37.5i
25.5+8.5i
0.5-10.5i
-4.5-7.5i
3.5-17.5i
12.5-40.5i
-5.5-53.5i
-19.5-19.5i
12.5+9.5i
0.5-15.5i
-14.5+8.5i
14.5+5.5i
17.5-14.5i
16.5+2.5i
33.5+2.5i
10.5+1.5i
18.5+23.5i
23.5-5.5i
-15.5-11.5i
-8.5-7.5i
-14.5-29.5i
-19.5-25.5i
-3.5+2.5i
55.5-4.5i
30.5-22.5i
41.5+10.5i
42.5+5.5i
30.5+1.5i
1.5+0.5i
4.5+14.5i
-1.5+8.5i
7.5+18.5i
18.5+12.5i
42.5-4.5i
22.5-9.5i
41.5+4.5i
0.5-19.5i
-1.5+5.5i
11.5-27.5i
-4.5-21.5i
-11.5-5.5i
-16.5+23.5i
-6.5+9.5i
-22.5+16.5i
15.5+32.5i
-1.5+19.5i
10.5+34.5i
-2.5-10.5i
-25.5+10.5i
15.5+35.5i
23.5+31.5i
0.5+14.5i
-26.5+6.5i
-1.5-3.5i
11.5-0.5i
29.5-2.5i
-8.5-2.5i
-24.5+13.5i
-25.5-10.5i
-35.5-11.5i
-23.5+3.5i
-10.5+10.5i
-13.5+8.5i
-17.5+7.5i
-17.5+14.5i
-6.5+16.5i
4.5+10.5i
5.5+0.5i
3.5-16.5i
-16.5-39.5i
-28.5-25.5i
8.5-20.5i
38.5-23.5i
41.5-35.5i
8.5-21.5i
1.5-2.5i
0.5+13.5i
22.5+9.5i
9.5-2.5i
6.5-23.5i
-22.5-27.5i
-6.5+0.5i
18.5-3.5i
5.5-8.5i
-9.5-11.5i
-24.5-7.5i
-14.5+0.5i
4.5+12.5i
30.5-13.5i
9.5-18.5i
15.5-7.5i
7.5-7.5i
7.5-10.5i
-16.5-8.5i
-0.5+10.5i
7.5-8.5i
-7.5+3.5i
-11.5+5.5i
2.5+15.5i
36.5-11.5i
11.5-10.5i
-3.5+9.5i
-38.5+28.5i
-8.5+49.5i
6.5+21.5i
1.5+44.5i
23.5+41.5i
17.5+4.5i
-9.5-28.5i
-15.5+0.5i
8.5+19.5i
9.5+12.5i
-22.5+2.5i
5.5-0.5i
18.5-25.5i
21.5+11.5i
26.5+15.5i
-27.5+24.5i
6.5+40.5i
19.5-19.5i
-28.5-15.5i
-5.5+22.5i
5.5-2.5i
-1.5-5.5i
-11.5-4.5i
5.5+27.5i
17.5-16.5i
-22.5-13.5i
10.5-8.5i
-18.5-21.5i
-13.5+23.5i
9.5+0.5i
-27.5-23.5i
-49.5+8.5i
-16.5+29.5i
6.5+21.5i
-0.5+7.5i
-24.5+13.5i
-25.5+21.5i
-13.5-5.5i
-30.5-10.5i
7.5+2.5i
-3.5-17.5i
-23.5+17.5i
8.5+26.5i
23.5+2.5i
25.5-8.5i
8.5+9.5i
25.5+25.5i
30.5-10.5i
16.5-34.5i
12.5-20.5i
28.5-18.5i
-13.5-38.5i
-38.5+6.5i
4.5+4.5i
14.5+2.5i
16.5-9.5i
-24.5+8.5i
-3.5+37.5i
7.5+7.5i
1.5+11.5i
11.5+10.5i
21.5+8.5i
13.5-3.5i
-12.5+29.5i
10.5+37.5i
3.5-3.5i
-30.5-24.5i
-17.5-6.5i
-14.5-8.5i
-31.5+34.5i
-9.5+26.5i
-22.5-15.5i
-28.5-16.5i
4.5-4.5i
0.5-21.5i
-34.5+22.5i
7.5+52.5i
21.5+23.5i
14.5+23.5i
26.5+42.5i
47.5+21.5i
14.5-17.5i
-41.5+6.5i
-37.5+46.5i
-11.5+23.5i
-25.5-9.5i
-21.5-7.5i
-2.5+17.5i
14.5+18.5i
-20.5+14.5i
-39.5+12.5i
-33.5-4.5i
-0.5-4.5i
15.5-8.5i
12.5+7.5i
-6.5+1.5i
-2.5+16.5i
8.5-19.5i
-29.5+4.5i
0.5+36.5i
-1.5+10.5i
-4.5+1.5i
-3.5+2.5i
16.5+4.5i
-10.5+2.5i
-16.5+23.5i
-12.5+14.5i
-6.5+8.5i
-14.5+14.5i
-4.5+29.5i
2.5-6.5i
-21.5-24.5i
-0.5-33.5i
-13.5-42.5i
-3.5-15.5i
0.5-20.5i
-7.5-0.5i
29.5+7.5i
11.5-16.5i
12.5+10.5i
17.5-20.5i
-0.5-9.5i
-7.5-14.5i
-21.5-10.5i
-20.5-6.5i
19.5+9.5i
13.5+20.5i
1.5+52.5i
-29.5+35.5i
-37.5-9.5i
-24.5-35.5i
28.5-14.5i
24.5+1.5i
-8.5+48.5i
-9.5+23.5i
-17.5-14.5i
14.5-37.5i
17.5-18.5i
15.5+19.5i
5.5+19.5i
-12.5+10.5i
-12.5+20.5i
-0.5+28.5i
17.5-3.5i
-5.5-22.5i
3.5-10.5i
5.5+19.5i
5.5+2.5i
-47.5-16.5i
-30.5-18.5i
-3.5-9.5i
23.5+33.5i
40.5+38.5i
-9.5+17.5i
-34.5+38.5i
11.5+19.5i
0.5-22.5i
-19.5-8.5i
9.5-10.5i
23.5-16.5i
54.5-12.5i
23.5-24.5i
2.5+10.5i
22.5-17.5i
-11.5-10.5i
6.5+31.5i
-6.5+18.5i
-26.5+23.5i
15.5-4.5i
-1.5-33.5i
0.5+3.5i
1.5+2.5i
-26.5-3.5i
-15.5-8.5i
-6.5-16.5i
13.5+6.5i
11.5-23.5i
-17.5-3.5i
18.5+15.5i
32.5-3.5i
12.5-2.5i
17.5+9.5i
11.5-19.5i
-14.5-15.5i
-4.5+21.5i
37.5+11.5i
11.5-24.5i
10.5-8.5i
1.5-11.5i
-11.5+20.5i
-3.5+33.5i
-10.5+24.5i
-1.5+11.5i
-22.5-14.5i
-37.5+15.5i
12.5+29.5i
27.5-20.5i
-14.5-18.5i
0.5-3.5i
-11.5-21.5i
-16.5-9.5i
-1.5-12.5i
3.5-16.5i
-5.5-25.5i
-43.5-0.5i
-16.5+33.5i
-24.5-0.5i
-37.5+17.5i
-9.5+11.5i
12.5-5.5i
17.5+9.5i
