1.5+26.5i
37.5+124.5i
127.5-127.5i
-127.5+36.5i
12.5+7.5i
127.5-46.5i
78.5-24.5i
20.5-36.5i
66.5+29.5i
127.5+47.5i
127.5+73.5i
114.5-18.5i
97.5-25.5i
-53.5+91.5i
-68.5-8.5i
23.5+42.5i
24.5+16.5i
-127.5-80.5i
-39.5-127.5i
19.5-61.5i
-51.5-127.5i
55.5+82.5i
92.5+89.5i
-28.5-1.5i
26.5+127.5i
127.5-127.5i
31.5-21.5i
-115.5+127.5i
127.5+48.5i
78.5+69.5i
-55.5-127.5i
-86.5+127.5i
-84.5+127.5i
127.5+127.5i
23.5-20.5i
104.5+127.5i
-101.5+127.5i
18.5+127.5i
14.5-1.5i
-125.5-61.5i
100.5+59.5i
127.5-125.5i
-46.5+57.5i
-127.5-57.5i
-77.5+127.5i
108.5+124.5i
127.5+16.5i
47.5+85.5i
-127.5+28.5i
-61.5-113.5i
8.5+18.5i
119.5-31.5i
99.5+127.5i
4.5-115.5i
24.5-0.5i
-71.5-5.5i
72.5-58.5i
112.5-17.5i
119.5-29.5i
127.5+81.5i
35.5+127.5i
127.5+127.5i
58.5-33.5i
27.5+127.5i
88.5+100.5i
-127.5-67.5i
-1.5+127.5i
51.5+119.5i
92.5+127.5i
98.5+127.5i
-35.5+39.5i
-127.5-9.5i
27.5+123.5i
127.5+127.5i
127.5-95.5i
-48.5+67.5i
-27.5+31.5i
113.5+73.5i
89.5-11.5i
127.5-119.5i
-79.5-102.5i
127.5+127.5i
-127.5+94.5i
28.5+55.5i
127.5-66.5i
110.5+60.5i
-14.5-111.5i
-22.5+127.5i
48.5+127.5i
24.5-0.5i
84.5+42.5i
-14.5+127.5i
61.5+68.5i
-49.5-127.5i
3.5-127.5i
-6.5-45.5i
23.5+78.5i
-127.5+127.5i
23.5+127.5i
4.5+23.5i
-64.5+60.5i
4.5+127.5i
-32.5+90.5i
115.5-62.5i
127.5-56.5i
74.5-110.5i
-69.5+121.5i
-46.5+52.5i
32.5-127.5i
-127.5-127.5i
-77.5-127.5i
1.5-44.5i
127.5-41.5i
38.5-127.5i
127.5-1.5i
110.5-58.5i
11.5-4.5i
0.5-102.5i
-127.5+81.5i
-41.5+11.5i
76.5+127.5i
31.5-31.5i
-127.5-95.5i
-127.5-31.5i
-127.5+22.5i
-111.5+88.5i
26.5-27.5i
42.5+127.5i
-28.5+18.5i
95.5-8.5i
-127.5+47.5i
-127.5-70.5i
-127.5-2.5i
72.5-95.5i
-56.5+127.5i
-79.5+119.5i
-7.5-66.5i
-127.5+127.5i
127.5+127.5i
75.5+8.5i
-34.5+27.5i
-127.5-18.5i
-80.5+127.5i
127.5+127.5i
127.5-127.5i
65.5-98.5i
127.5-108.5i
-127.5-127.5i
-127.5-41.5i
-28.5-9.5i
-127.5+14.5i
4.5+12.5i
-15.5-41.5i
-39.5+124.5i
-83.5-85.5i
127.5+13.5i
34.5+127.5i
-57.5-95.5i
127.5-0.5i
70.5-127.5i
127.5-21.5i
86.5-127.5i
-107.5-127.5i
-121.5-54.5i
-22.5+76.5i
32.5+33.5i
-127.5-9.5i
35.5+127.5i
47.5+116.5i
113.5-39.5i
19.5-8.5i
127.5+65.5i
127.5-127.5i
86.5-33.5i
90.5+114.5i
-127.5-127.5i
87.5+4.5i
75.5-17.5i
63.5-24.5i
-10.5-127.5i
-127.5-22.5i
18.5+127.5i
-70.5+127.5i
93.5+11.5i
23.5-97.5i
-127.5+49.5i
127.5+31.5i
63.5-125.5i
-61.5-76.5i
13.5-15.5i
-127.5-127.5i
-124.5+2.5i
34.5+52.5i
-86.5+15.5i
127.5-87.5i
-47.5-14.5i
-127.5-75.5i
-127.5+127.5i
-33.5+127.5i
-11.5+127.5i
92.5+87.5i
-37.5+127.5i
127.5+27.5i
58.5-127.5i
-127.5-108.5i
-122.5-127.5i
-76.5+116.5i
127.5-94.5i
57.5-51.5i
-29.5+112.5i
74.5+127.5i
75.5+25.5i
127.5+36.5i
127.5+107.5i
116.5-127.5i
-127.5-122.5i
-94.5-53.5i
-38.5-23.5i
20.5-53.5i
-48.5+6.5i
-10.5-62.5i
-94.5-127.5i
-78.5-22.5i
61.5+58.5i
62.5+108.5i
-55.5+127.5i
127.5+50.5i
127.5+127.5i
55.5+110.5i
60.5+127.5i
-102.5-0.5i
127.5+127.5i
29.5-49.5i
-109.5-90.5i
127.5+127.5i
19.5-81.5i
-15.5-127.5i
127.5-92.5i
46.5-40.5i
-100.5+36.5i
-33.5+15.5i
-88.5+122.5i
25.5+58.5i
127.5-34.5i
127.5+127.5i
127.5-51.5i
37.5-127.5i
12.5-88.5i
84.5-41.5i
-25.5+68.5i
47.5+64.5i
-102.5+74.5i
90.5-81.5i
127.5-125.5i
77.5-20.5i
-44.5-127.5i
-127.5-78.5i
-0.5-85.5i
57.5+31.5i
8.5-4.5i
110.5+90.5i
24.5-77.5i
-57.5-53.5i
-127.5+127.5i
-127.5+37.5i
127.5+84.5i
11.5+78.5i
-127.5-127.5i
21.5-63.5i
-57.5+60.5i
127.5-8.5i
121.5+97.5i
127.5+22.5i
31.5-121.5i
-127.5-42.5i
-127.5+76.5i
-107.5+94.5i
126.5+127.5i
9.5-127.5i
-97.5-8.5i
85.5+46.5i
4.5-23.5i
52.5-96.5i
63.5+45.5i
39.5-127.5i
-127.5+124.5i
-86.5-70.5i
21.5-80.5i
41.5+24.5i
-11.5+84.5i
-53.5+56.5i
127.5+12.5i
127.5+35.5i
127.5-25.5i
89.5+23.5i
-113.5-109.5i
-53.5+30.5i
-58.5+83.5i
-127.5+127.5i
102.5+127.5i
28.5+51.5i
24.5-25.5i
85.5-127.5i
54.5-127.5i
