2.5+16.5i
-24.5-33.5i
66.5-54.5i
63.5-24.5i
70.5+63.5i
34.5+53.5i
21.5+15.5i
-22.5-1.5i
-32.5+27.5i
-7.5-2.5i
-3.5-5.5i
24.5+16.5i
24.5-11.5i
-41.5+28.5i
-43.5+20.5i
-21.5+5.5i
50.5+35.5i
-20.5+110.5i
1.5+91.5i
0.5-6.5i
18.5+23.5i
-44.5+37.5i
-78.5+77.5i
-35.5+6.5i
18.5-39.5i
0.5-38.5i
-28.5+35.5i
-9.5+61.5i
-2.5+58.5i
-2.5+3.5i
-0.5-12.5i
42.5+14.5i
-18.5+67.5i
-41.5+39.5i
-15.5+21.5i
24.5+27.5i
18.5+11.5i
5.5+5.5i
28.5-40.5i
-10.5-45.5i
-14.5+31.5i
20.5+84.5i
24.5+79.5i
21.5-36.5i
23.5+9.5i
-26.5+54.5i
-26.5+47.5i
-25.5-12.5i
-54.5-72.5i
-31.5-14.5i
51.5+20.5i
32.5+16.5i
0.5+12.5i
-6.5-57.5i
-35.5-87.5i
4.5-45.5i
-20.5+66.5i
14.5+75.5i
-22.5+2.5i
-30.5+18.5i
-29.5+8.5i
-25.5+23.5i
18.5+81.5i
50.5-14.5i
70.5-4.5i
85.5-40.5i
-69.5+19.5i
-44.5+22.5i
89.5-8.5i
44.5+1.5i
38.5+12.5i
-29.5-53.5i
-14.5+41.5i
-14.5-8.5i
96.5+39.5i
6.5-82.5i
-32.5+6.5i
-17.5-113.5i
-27.5-15.5i
0.5+17.5i
-68.5+29.5i
-17.5-47.5i
-36.5-43.5i
-51.5+43.5i
76.5-30.5i
90.5-79.5i
42.5+8.5i
-90.5-61.5i
-67.5-22.5i
-59.5-60.5i
-55.5+39.5i
53.5+53.5i
-74.5+30.5i
41.5+6.5i
127.5-7.5i
-26.5+61.5i
33.5+71.5i
127.5+52.5i
28.5+8.5i
23.5+14.5i
122.5-74.5i
-25.5+31.5i
-68.5-23.5i
-42.5-30.5i
-23.5-83.5i
60.5-79.5i
41.5-8.5i
35.5-52.5i
-28.5+15.5i
-10.5-42.5i
-20.5+11.5i
38.5+38.5i
-9.5+37.5i
-64.5-53.5i
50.5+51.5i
118.5-0.5i
-26.5-5.5i
-23.5+23.5i
2.5-14.5i
28.5-53.5i
44.5-6.5i
-30.5-0.5i
-99.5-26.5i
30.5-43.5i
27.5-119.5i
60.5-8.5i
11.5-30.5i
-68.5-57.5i
-15.5-11.5i
20.5+37.5i
-51.5+8.5i
-127.5-25.5i
-22.5-33.5i
-10.5-30.5i
0.5-23.5i
51.5-63.5i
-84.5+14.5i
38.5+42.5i
127.5-23.5i
18.5-60.5i
-59.5-40.5i
-53.5-109.5i
-127.5-22.5i
31.5-15.5i
25.5-52.5i
-17.5+38.5i
-14.5-30.5i
58.5-21.5i
67.5+13.5i
-76.5+21.5i
-28.5-54.5i
23.5+6.5i
64.5+58.5i
26.5-42.5i
42.5-69.5i
-1.5+33.5i
53.5-38.5i
-33.5-68.5i
-33.5+15.5i
-44.5+114.5i
6.5+14.5i
-20.5+46.5i
12.5+39.5i
-64.5+99.5i
114.5+104.5i
25.5-6.5i
-6.5-4.5i
-127.5-15.5i
17.5+88.5i
108.5-67.5i
-74.5+24.5i
-36.5+92.5i
-7.5-73.5i
-30.5+22.5i
70.5+78.5i
60.5+56.5i
98.5+31.5i
-58.5-15.5i
31.5+10.5i
74.5+83.5i
58.5+72.5i
5.5+31.5i
22.5-25.5i
-54.5-83.5i
-49.5+44.5i
-84.5-46.5i
-127.5+93.5i
-110.5+52.5i
69.5+127.5i
-10.5+82.5i
61.5+7.5i
86.5+126.5i
-5.5+67.5i
48.5+14.5i
-6.5+80.5i
-33.5+127.5i
127.5-45.5i
-69.5-60.5i
-95.5+33.5i
-41.5-68.5i
-25.5+4.5i
-44.5+86.5i
-64.5+65.5i
74.5+127.5i
63.5-127.5i
-115.5-127.5i
13.5-127.5i
-127.5-61.5i
-95.5+127.5i
6.5-127.5i
-89.5+110.5i
19.5-59.5i
-127.5+100.5i
-38.5+1.5i
2.5+55.5i
-14.5-127.5i
-127.5+60.5i
117.5+112.5i
127.5-95.5i
28.5-121.5i
112.5-46.5i
70.5-60.5i
-122.5+67.5i
-103.5-50.5i
7.5+118.5i
127.5+109.5i
76.5+19.5i
120.5+47.5i
-24.5-127.5i
2.5-124.5i
11.5-23.5i
95.5-42.5i
9.5-113.5i
-39.5-28.5i
127.5+64.5i
127.5-37.5i
-91.5-106.5i
55.5+79.5i
108.5+12.5i
12.5+97.5i
65.5+98.5i
85.5+13.5i
-18.5-8.5i
-73.5-127.5i
-127.5+109.5i
108.5+127.5i
22.5+81.5i
35.5+127.5i
98.5-127.5i
-127.5+78.5i
112.5+127.5i
27.5+127.5i
127.5-54.5i
104.5-9.5i
64.5-60.5i
-25.5+115.5i
127.5+7.5i
-47.5-127.5i
-127.5+127.5i
52.5+127.5i
-27.5-127.5i
-127.5+38.5i
53.5+89.5i
127.5+91.5i
127.5-121.5i
-118.5-127.5i
-127.5+4.5i
-68.5-86.5i
-24.5+80.5i
-64.5-1.5i
-52.5-58.5i
-124.5-21.5i
-127.5-46.5i
70.5+127.5i
-2.5+82.5i
-127.5+16.5i
71.5+19.5i
27.5-120.5i
-68.5-14.5i
7.5+51.5i
-49.5-88.5i
-76.5-74.5i
31.5+47.5i
22.5+127.5i
127.5-59.5i
37.5-127.5i
90.5-37.5i
13.5-127.5i
-127.5+40.5i
127.5+4.5i
-107.5+32.5i
19.5-20.5i
-127.5+12.5i
-127.5+80.5i
-89.5+113.5i
127.5-127.5i
-127.5-127.5i
-6.5+78.5i
127.5-127.5i
45.5-127.5i
34.5+53.5i
95.5-64.5i
38.5-119.5i
-107.5-79.5i
-46.5+105.5i
60.5+127.5i
127.5+115.5i
9.5+111.5i
61.5-26.5i
56.5+39.5i
9.5-29.5i
91.5-83.5i
-31.5-62.5i
38.5-55.5i
50.5+36.5i
57.5+36.5i
28.5+0.5i
29.5+18.5i
9.5-50.5i
-87.5-81.5i
-90.5-123.5i
-41.5-11.5i
-12.5+96.5i
-45.5+8.5i
-79.5-46.5i
-46.5-3.5i
-4.5-4.5i
-33.5-62.5i
-36.5-33.5i
-20.5-16.5i
-26.5+73.5i
-11.5+85.5i
64.5+63.5i
55.5-53.5i
14.5-74.5i
-26.5-41.5i
1.5+7.5i
0.5-10.5i
-82.5-5.5i
-3.5-21.5i
-21.5-31.5i
89.5+78.5i
56.5+25.5i
-39.5+3.5i
-51.5-15.5i
-52.5-14.5i
39.5+33.5i
11.5-3.5i
0.5+36.5i
-7.5-46.5i
-60.5-20.5i
-49.5-14.5i
21.5+34.5i
44.5+22.5i
54.5+75.5i
20.5+8.5i
29.5-15.5i
-51.5-46.5i
44.5-29.5i
94.5-72.5i
85.5-49.5i
9.5-92.5i
39.5-42.5i
-71.5+31.5i
-23.5+24.5i
66.5-45.5i
19.5-25.5i
-30.5+38.5i
-31.5-20.5i
11.5+53.5i
82.5+87.5i
105.5+51.5i
43.5-36.5i
-1.5+18.5i
-3.5-15.5i
-81.5-105.5i
-92.5-7.5i
-65.5+14.5i
23.5+95.5i
34.5-53.5i
11.5-3.5i
-19.5-72.5i
-12.5-26.5i
1.5-94.5i
-43.5-9.5i
81.5-21.5i
86.5+31.5i
16.5+30.5i
3.5+16.5i
-49.5-3.5i
39.5-23.5i
-20.5-29.5i
-15.5+5.5i
22.5+13.5i
-37.5-2.5i
-22.5+36.5i
3.5+18.5i
27.5-81.5i
-64.5-127.5i
21.5+24.5i
18.5+51.5i
-75.5-95.5i
-108.5-5.5i
5.5+28.5i
-41.5-50.5i
-85.5-28.5i
-15.5+24.5i
29.5+37.5i
17.5-4.5i
-28.5-40.5i
22.5-1.5i
-102.5-10.5i
37.5+72.5i
75.5-72.5i
-19.5-7.5i
-33.5-4.5i
-83.5-19.5i
-32.5-12.5i
-31.5+77.5i
-7.5-12.5i
18.5+17.5i
58.5-11.5i
-35.5-26.5i
15.5+92.5i
85.5+23.5i
-15.5+34.5i
83.5+68.5i
40.5-0.5i
-73.5+35.5i
-51.5-15.5i
11.5-89.5i
46.5+11.5i
25.5+2.5i
-92.5-50.5i
-83.5+6.5i
29.5-13.5i
-12.5+57.5i
-9.5-30.5i
7.5-109.5i
2.5-8.5i
-16.5+93.5i
19.5+38.5i
-8.5-17.5i
57.5-39.5i
-53.5-52.5i
-57.5+19.5i
40.5+26.5i
-3.5-111.5i
-44.5-88.5i
-42.5+47.5i
-18.5+29.5i
-54.5-37.5i
-41.5+21.5i
45.5+27.5i
8.5+8.5i
-17.5+8.5i
-10.5+69.5i
22.5+34.5i
29.5-5.5i
-0.5-20.5i
-2.5+51.5i
-85.5-17.5i
-15.5-11.5i
-2.5+8.5i
3.5+18.5i
-16.5+25.5i
4.5+15.5i
-49.5-51.5i
45.5-8.5i
-7.5-96.5i
-9.5-30.5i
78.5-44.5i
21.5-8.5i
45.5+6.5i
-44.5+71.5i
-10.5+46.5i
-41.5+3.5i
8.5+2.5i
65.5-19.5i
-34.5-30.5i
-5.5+7.5i
108.5+33.5i
37.5+42.5i
1.5+43.5i
22.5-62.5i
7.5-61.5i
82.5-48.5i
40.5+52.5i
48.5+5.5i
-7.5-27.5i
22.5+13.5i
-71.5-33.5i
-54.5+46.5i
-5.5+2.5i
-22.5+3.5i
48.5+60.5i
8.5-13.5i
-31.5-113.5i
-14.5-42.5i
49.5+7.5i
-81.5-9.5i
-20.5-0.5i
72.5+0.5i
14.5-11.5i
12.5+21.5i
-67.5-62.5i
-24.5-47.5i
45.5+22.5i
37.5-14.5i
18.5+67.5i
-11.5-21.5i
4.5+26.5i
37.5-44.5i
-51.5-16.5i
-18.5+97.5i
18.5-21.5i
-20.5-35.5i
32.5+26.5i
49.5-11.5i
-3.5+47.5i
-8.5+11.5i
-3.5-8.5i
-19.5+44.5i
26.5-7.5i
35.5+26.5i
76.5-25.5i
-21.5+12.5i
28.5+0.5i
-4.5-20.5i
-76.5+29.5i
-31.5+53.5i
5.5-4.5i
45.5-29.5i
5.5-45.5i
-50.5-1.5i
-47.5+4.5i
-43.5+12.5i
-35.5+27.5i
5.5+25.5i
38.5-37.5i
3.5+1.5i
36.5-0.5i
-53.5+9.5i
30.5+27.5i
-73.5-44.5i
-44.5+67.5i
39.5-1.5i
26.5-6.5i
-10.5+15.5i
61.5+38.5i
43.5-8.5i
-17.5-0.5i
4.5+25.5i
-9.5-78.5i
-33.5-49.5i
31.5+47.5i
53.5-23.5i
